"","ID","sample","donor","timepoint","cytokine","N_mature_nucleus","N_mature_cytoplasm","N_mature_total","N_nascent_Ts_1","N_nascent_Ts_2","N_nascent_total"
"1252","D1ACTD_0H__09_Cell_CP_40_TNF","ACTD","D1","0","TNF",1,2,3,0,0,0
"1253","D1ACTD_0H__09_Cell_CP_41_IFN","ACTD","D1","0","IFN",1,0,1,0,0,0
"1254","D1ACTD_0H__09_Cell_CP_41_TNF","ACTD","D1","0","TNF",4,2,6,0,0,0
"1255","D1ACTD_0H__09_Cell_CP_43_IFN","ACTD","D1","0","IFN",1,2,3,0,0,0
"1256","D1ACTD_0H__09_Cell_CP_43_TNF","ACTD","D1","0","TNF",4,1,5,0,0,0
"1257","D1ACTD_0H__09_Cell_CP_44_IFN","ACTD","D1","0","IFN",3,2,5,0,0,0
"1258","D1ACTD_0H__09_Cell_CP_44_TNF","ACTD","D1","0","TNF",10,3,13,0,0,0
"1259","D1ACTD_0H__09_Cell_CP_46_IFN","ACTD","D1","0","IFN",4,1,5,0,0,0
"1260","D1ACTD_0H__09_Cell_CP_46_TNF","ACTD","D1","0","TNF",8,2,10,0,0,0
"1261","D1ACTD_0H__09_Cell_CP_47_IFN","ACTD","D1","0","IFN",0,3,3,0,0,0
"1262","D1ACTD_0H__09_Cell_CP_47_TNF","ACTD","D1","0","TNF",1,3,4,0,0,0
"1263","D1ACTD_0H__09_Cell_CP_48_IFN","ACTD","D1","0","IFN",1,1,2,0,0,0
"1264","D1ACTD_0H__09_Cell_CP_48_TNF","ACTD","D1","0","TNF",2,1,3,0,0,0
"1265","D1ACTD_0H__09_Cell_CP_49_IFN","ACTD","D1","0","IFN",5,2,7,0,0,0
"1266","D1ACTD_0H__09_Cell_CP_49_TNF","ACTD","D1","0","TNF",1,1,2,0,0,0
"1267","D1ACTD_0H__09_Cell_CP_5_IFN","ACTD","D1","0","IFN",1,0,1,0,0,0
"1268","D1ACTD_0H__09_Cell_CP_5_TNF","ACTD","D1","0","TNF",2,3,5,0,0,0
"1269","D1ACTD_0H__09_Cell_CP_50_IFN","ACTD","D1","0","IFN",4,3,7,0,0,0
"1270","D1ACTD_0H__09_Cell_CP_50_TNF","ACTD","D1","0","TNF",7,2,9,0,0,0
"1271","D1ACTD_0H__09_Cell_CP_51_IFN","ACTD","D1","0","IFN",2,0,2,0,0,0
"1272","D1ACTD_0H__09_Cell_CP_51_TNF","ACTD","D1","0","TNF",4,0,4,0,0,0
"1273","D1ACTD_0H__09_Cell_CP_52_IFN","ACTD","D1","0","IFN",6,2,8,0,0,0
"1274","D1ACTD_0H__09_Cell_CP_52_TNF","ACTD","D1","0","TNF",4,2,6,0,0,0
"1275","D1ACTD_0H__09_Cell_CP_54_IFN","ACTD","D1","0","IFN",2,1,3,0,0,0
"1276","D1ACTD_0H__09_Cell_CP_54_TNF","ACTD","D1","0","TNF",6,4,10,0,0,0
"1277","D1ACTD_0H__09_Cell_CP_55_IFN","ACTD","D1","0","IFN",0,3,3,0,0,0
"1278","D1ACTD_0H__09_Cell_CP_55_TNF","ACTD","D1","0","TNF",4,2,6,0,0,0
"1279","D1ACTD_0H__09_Cell_CP_56_IFN","ACTD","D1","0","IFN",2,2,4,0,0,0
"1280","D1ACTD_0H__09_Cell_CP_56_TNF","ACTD","D1","0","TNF",7,2,9,0,0,0
"1281","D1ACTD_0H__09_Cell_CP_57_IFN","ACTD","D1","0","IFN",1,0,1,0,0,0
"1282","D1ACTD_0H__09_Cell_CP_57_TNF","ACTD","D1","0","TNF",1,3,4,0,0,0
"1283","D1ACTD_0H__09_Cell_CP_58_IFN","ACTD","D1","0","IFN",3,2,5,0,0,0
"1284","D1ACTD_0H__09_Cell_CP_58_TNF","ACTD","D1","0","TNF",0,1,1,0,0,0
"1285","D1ACTD_0H__09_Cell_CP_59_IFN","ACTD","D1","0","IFN",1,0,1,0,0,0
"1286","D1ACTD_0H__09_Cell_CP_59_TNF","ACTD","D1","0","TNF",1,0,1,0,0,0
"1288","D1ACTD_0H__09_Cell_CP_6_TNF","ACTD","D1","0","TNF",1,0,1,0,0,0
"1289","D1ACTD_0H__09_Cell_CP_60_IFN","ACTD","D1","0","IFN",2,0,2,0,0,0
"1290","D1ACTD_0H__09_Cell_CP_60_TNF","ACTD","D1","0","TNF",5,2,7,0,0,0
"1291","D1ACTD_0H__09_Cell_CP_61_IFN","ACTD","D1","0","IFN",0,1,1,0,0,0
"1292","D1ACTD_0H__09_Cell_CP_61_TNF","ACTD","D1","0","TNF",1,0,1,0,0,0
"1293","D1ACTD_0H__09_Cell_CP_62_IFN","ACTD","D1","0","IFN",2,4,6,0,0,0
"1294","D1ACTD_0H__09_Cell_CP_62_TNF","ACTD","D1","0","TNF",3,1,4,0,0,0
"1295","D1ACTD_0H__09_Cell_CP_63_IFN","ACTD","D1","0","IFN",4,3,7,0,0,0
"1296","D1ACTD_0H__09_Cell_CP_63_TNF","ACTD","D1","0","TNF",3,1,4,0,0,0
"1297","D1ACTD_0H__09_Cell_CP_64_IFN","ACTD","D1","0","IFN",1,5,6,0,0,0
"1298","D1ACTD_0H__09_Cell_CP_64_TNF","ACTD","D1","0","TNF",2,3,5,0,0,0
"1299","D1ACTD_0H__09_Cell_CP_66_IFN","ACTD","D1","0","IFN",2,4,6,0,0,0
"1300","D1ACTD_0H__09_Cell_CP_66_TNF","ACTD","D1","0","TNF",6,3,9,0,0,0
"1301","D1ACTD_0H__09_Cell_CP_68_IFN","ACTD","D1","0","IFN",1,2,3,0,0,0
"1302","D1ACTD_0H__09_Cell_CP_68_TNF","ACTD","D1","0","TNF",5,0,5,0,0,0
"1303","D1ACTD_0H__09_Cell_CP_69_IFN","ACTD","D1","0","IFN",4,3,7,0,0,0
"1304","D1ACTD_0H__09_Cell_CP_69_TNF","ACTD","D1","0","TNF",5,1,6,0,0,0
"1306","D1ACTD_0H__09_Cell_CP_7_TNF","ACTD","D1","0","TNF",1,0,1,0,0,0
"1307","D1ACTD_0H__09_Cell_CP_70_IFN","ACTD","D1","0","IFN",2,5,7,0,0,0
"1308","D1ACTD_0H__09_Cell_CP_70_TNF","ACTD","D1","0","TNF",3,3,6,0,0,0
"1309","D1ACTD_0H__09_Cell_CP_71_IFN","ACTD","D1","0","IFN",1,3,4,0,0,0
"1310","D1ACTD_0H__09_Cell_CP_71_TNF","ACTD","D1","0","TNF",2,3,5,0,0,0
"1311","D1ACTD_0H__09_Cell_CP_73_IFN","ACTD","D1","0","IFN",6,3,9,0,0,0
"1312","D1ACTD_0H__09_Cell_CP_73_TNF","ACTD","D1","0","TNF",1,0,1,0,0,0
"1313","D1ACTD_0H__09_Cell_CP_74_IFN","ACTD","D1","0","IFN",3,3,6,0,0,0
"1314","D1ACTD_0H__09_Cell_CP_74_TNF","ACTD","D1","0","TNF",2,0,2,0,0,0
"1315","D1ACTD_0H__09_Cell_CP_75_IFN","ACTD","D1","0","IFN",3,0,3,0,0,0
"1316","D1ACTD_0H__09_Cell_CP_75_TNF","ACTD","D1","0","TNF",5,0,5,0,0,0
"1317","D1ACTD_0H__09_Cell_CP_76_IFN","ACTD","D1","0","IFN",2,2,4,0,0,0
"1318","D1ACTD_0H__09_Cell_CP_76_TNF","ACTD","D1","0","TNF",2,1,3,0,0,0
"1319","D1ACTD_0H__09_Cell_CP_77_IFN","ACTD","D1","0","IFN",0,1,1,0,0,0
"1320","D1ACTD_0H__09_Cell_CP_77_TNF","ACTD","D1","0","TNF",3,0,3,0,0,0
"1321","D1ACTD_0H__09_Cell_CP_78_IFN","ACTD","D1","0","IFN",4,5,9,0,0,0
"1322","D1ACTD_0H__09_Cell_CP_78_TNF","ACTD","D1","0","TNF",4,1,5,0,0,0
"1323","D1ACTD_0H__09_Cell_CP_79_IFN","ACTD","D1","0","IFN",7,1,8,0,0,0
"1324","D1ACTD_0H__09_Cell_CP_79_TNF","ACTD","D1","0","TNF",5,0,5,0,0,0
"1325","D1ACTD_0H__09_Cell_CP_8_IFN","ACTD","D1","0","IFN",0,2,2,0,0,0
"1326","D1ACTD_0H__09_Cell_CP_8_TNF","ACTD","D1","0","TNF",1,0,1,0,0,0
"1327","D1ACTD_0H__09_Cell_CP_80_IFN","ACTD","D1","0","IFN",1,3,4,0,0,0
"1328","D1ACTD_0H__09_Cell_CP_80_TNF","ACTD","D1","0","TNF",1,1,2,0,0,0
"1329","D1ACTD_0H__09_Cell_CP_81_IFN","ACTD","D1","0","IFN",4,3,7,0,0,0
"1330","D1ACTD_0H__09_Cell_CP_81_TNF","ACTD","D1","0","TNF",2,2,4,0,0,0
"1331","D1ACTD_0H__09_Cell_CP_82_IFN","ACTD","D1","0","IFN",6,2,8,0,0,0
"1332","D1ACTD_0H__09_Cell_CP_82_TNF","ACTD","D1","0","TNF",1,2,3,0,0,0
"1333","D1ACTD_0H__09_Cell_CP_83_IFN","ACTD","D1","0","IFN",2,0,2,0,0,0
"1334","D1ACTD_0H__09_Cell_CP_83_TNF","ACTD","D1","0","TNF",0,1,1,0,0,0
"1335","D1ACTD_0H__09_Cell_CP_84_IFN","ACTD","D1","0","IFN",2,2,4,0,0,0
"1336","D1ACTD_0H__09_Cell_CP_84_TNF","ACTD","D1","0","TNF",1,3,4,0,0,0
"1337","D1ACTD_0H__09_Cell_CP_86_IFN","ACTD","D1","0","IFN",1,3,4,0,0,0
"1338","D1ACTD_0H__09_Cell_CP_86_TNF","ACTD","D1","0","TNF",0,2,2,0,0,0
"1339","D1ACTD_0H__09_Cell_CP_87_IFN","ACTD","D1","0","IFN",3,3,6,0,0,0
"1340","D1ACTD_0H__09_Cell_CP_87_TNF","ACTD","D1","0","TNF",1,2,3,0,0,0
"1341","D1ACTD_0H__09_Cell_CP_88_IFN","ACTD","D1","0","IFN",2,2,4,0,0,0
"1342","D1ACTD_0H__09_Cell_CP_88_TNF","ACTD","D1","0","TNF",1,3,4,0,0,0
"1343","D1ACTD_0H__09_Cell_CP_89_IFN","ACTD","D1","0","IFN",0,1,1,0,0,0
"1344","D1ACTD_0H__09_Cell_CP_89_TNF","ACTD","D1","0","TNF",2,0,2,0,0,0
"1345","D1ACTD_0H__09_Cell_CP_9_IFN","ACTD","D1","0","IFN",2,1,3,0,0,0
"1346","D1ACTD_0H__09_Cell_CP_9_TNF","ACTD","D1","0","TNF",4,0,4,0,0,0
"1347","D1ACTD_0H__10_Cell_CP_10_IFN","ACTD","D1","0","IFN",3,0,3,0,0,0
"1348","D1ACTD_0H__10_Cell_CP_10_TNF","ACTD","D1","0","TNF",6,1,7,0,0,0
"1349","D1ACTD_0H__10_Cell_CP_11_IFN","ACTD","D1","0","IFN",2,0,2,0,0,0
"1351","D1ACTD_0H__10_Cell_CP_12_IFN","ACTD","D1","0","IFN",0,1,1,0,0,0
"1352","D1ACTD_0H__10_Cell_CP_12_TNF","ACTD","D1","0","TNF",2,1,3,0,0,0
"1353","D1ACTD_0H__10_Cell_CP_13_IFN","ACTD","D1","0","IFN",1,3,4,0,0,0
"1354","D1ACTD_0H__10_Cell_CP_13_TNF","ACTD","D1","0","TNF",3,3,6,0,0,0
"1355","D1ACTD_0H__10_Cell_CP_14_IFN","ACTD","D1","0","IFN",0,2,2,0,0,0
"1356","D1ACTD_0H__10_Cell_CP_14_TNF","ACTD","D1","0","TNF",1,3,4,0,0,0
"1357","D1ACTD_0H__10_Cell_CP_15_IFN","ACTD","D1","0","IFN",5,5,10,0,0,0
"1358","D1ACTD_0H__10_Cell_CP_15_TNF","ACTD","D1","0","TNF",2,1,3,0,0,0
"1359","D1ACTD_0H__10_Cell_CP_16_IFN","ACTD","D1","0","IFN",2,2,4,0,0,0
"1360","D1ACTD_0H__10_Cell_CP_16_TNF","ACTD","D1","0","TNF",4,0,4,0,0,0
"1361","D1ACTD_0H__10_Cell_CP_17_IFN","ACTD","D1","0","IFN",1,1,2,0,0,0
"1362","D1ACTD_0H__10_Cell_CP_17_TNF","ACTD","D1","0","TNF",1,3,4,0,0,0
"1363","D1ACTD_0H__10_Cell_CP_18_IFN","ACTD","D1","0","IFN",4,4,8,0,0,0
"1364","D1ACTD_0H__10_Cell_CP_18_TNF","ACTD","D1","0","TNF",4,2,6,0,0,0
"1365","D1ACTD_0H__10_Cell_CP_20_IFN","ACTD","D1","0","IFN",3,1,4,0,0,0
"1366","D1ACTD_0H__10_Cell_CP_20_TNF","ACTD","D1","0","TNF",6,3,9,0,0,0
"1367","D1ACTD_0H__10_Cell_CP_21_IFN","ACTD","D1","0","IFN",1,3,4,0,0,0
"1368","D1ACTD_0H__10_Cell_CP_21_TNF","ACTD","D1","0","TNF",5,2,7,0,0,0
"1370","D1ACTD_0H__10_Cell_CP_22_TNF","ACTD","D1","0","TNF",2,0,2,0,0,0
"1371","D1ACTD_0H__10_Cell_CP_24_IFN","ACTD","D1","0","IFN",1,1,2,0,0,0
"1372","D1ACTD_0H__10_Cell_CP_24_TNF","ACTD","D1","0","TNF",7,0,7,0,0,0
"1373","D1ACTD_0H__10_Cell_CP_25_IFN","ACTD","D1","0","IFN",3,2,5,0,0,0
"1374","D1ACTD_0H__10_Cell_CP_25_TNF","ACTD","D1","0","TNF",6,0,6,0,0,0
"1375","D1ACTD_0H__10_Cell_CP_26_IFN","ACTD","D1","0","IFN",1,6,7,0,0,0
"1376","D1ACTD_0H__10_Cell_CP_26_TNF","ACTD","D1","0","TNF",8,7,15,0,0,0
"1377","D1ACTD_0H__10_Cell_CP_27_IFN","ACTD","D1","0","IFN",5,0,5,0,0,0
"1378","D1ACTD_0H__10_Cell_CP_27_TNF","ACTD","D1","0","TNF",2,3,5,0,0,0
"1379","D1ACTD_0H__10_Cell_CP_28_IFN","ACTD","D1","0","IFN",1,2,3,0,0,0
"1380","D1ACTD_0H__10_Cell_CP_28_TNF","ACTD","D1","0","TNF",4,1,5,0,0,0
"1381","D1ACTD_0H__10_Cell_CP_30_IFN","ACTD","D1","0","IFN",2,0,2,0,0,0
"1382","D1ACTD_0H__10_Cell_CP_30_TNF","ACTD","D1","0","TNF",7,0,7,0,0,0
"1383","D1ACTD_0H__10_Cell_CP_31_IFN","ACTD","D1","0","IFN",3,2,5,0,0,0
"1384","D1ACTD_0H__10_Cell_CP_31_TNF","ACTD","D1","0","TNF",2,2,4,0,0,0
"1385","D1ACTD_0H__10_Cell_CP_32_IFN","ACTD","D1","0","IFN",6,4,10,0,0,0
"1386","D1ACTD_0H__10_Cell_CP_32_TNF","ACTD","D1","0","TNF",5,1,6,0,0,0
"1387","D1ACTD_0H__10_Cell_CP_33_IFN","ACTD","D1","0","IFN",1,3,4,0,0,0
"1388","D1ACTD_0H__10_Cell_CP_33_TNF","ACTD","D1","0","TNF",1,1,2,0,0,0
"1389","D1ACTD_0H__10_Cell_CP_34_IFN","ACTD","D1","0","IFN",1,0,1,0,0,0
"1390","D1ACTD_0H__10_Cell_CP_34_TNF","ACTD","D1","0","TNF",2,0,2,0,0,0
"1391","D1ACTD_0H__10_Cell_CP_35_IFN","ACTD","D1","0","IFN",5,0,5,0,0,0
"1392","D1ACTD_0H__10_Cell_CP_35_TNF","ACTD","D1","0","TNF",1,3,4,0,0,0
"1393","D1ACTD_0H__10_Cell_CP_36_IFN","ACTD","D1","0","IFN",3,1,4,0,0,0
"1394","D1ACTD_0H__10_Cell_CP_36_TNF","ACTD","D1","0","TNF",7,2,9,0,0,0
"1395","D1ACTD_0H__10_Cell_CP_37_IFN","ACTD","D1","0","IFN",2,1,3,0,0,0
"1396","D1ACTD_0H__10_Cell_CP_37_TNF","ACTD","D1","0","TNF",5,3,8,0,0,0
"1397","D1ACTD_0H__10_Cell_CP_38_IFN","ACTD","D1","0","IFN",1,0,1,0,0,0
"1398","D1ACTD_0H__10_Cell_CP_38_TNF","ACTD","D1","0","TNF",2,2,4,0,0,0
"1399","D1ACTD_0H__10_Cell_CP_39_IFN","ACTD","D1","0","IFN",5,2,7,0,0,0
"1400","D1ACTD_0H__10_Cell_CP_39_TNF","ACTD","D1","0","TNF",4,1,5,0,0,0
"1401","D1ACTD_0H__10_Cell_CP_40_IFN","ACTD","D1","0","IFN",3,4,7,0,0,0
"1402","D1ACTD_0H__10_Cell_CP_40_TNF","ACTD","D1","0","TNF",8,2,10,0,0,0
"1403","D1ACTD_0H__10_Cell_CP_41_IFN","ACTD","D1","0","IFN",3,1,4,0,0,0
"1404","D1ACTD_0H__10_Cell_CP_41_TNF","ACTD","D1","0","TNF",4,2,6,0,0,0
"1405","D1ACTD_0H__10_Cell_CP_43_IFN","ACTD","D1","0","IFN",0,1,1,0,0,0
"1406","D1ACTD_0H__10_Cell_CP_43_TNF","ACTD","D1","0","TNF",3,3,6,0,0,0
"1407","D1ACTD_0H__10_Cell_CP_44_IFN","ACTD","D1","0","IFN",1,2,3,0,0,0
"1408","D1ACTD_0H__10_Cell_CP_44_TNF","ACTD","D1","0","TNF",9,3,12,0,0,0
"1409","D1ACTD_0H__10_Cell_CP_45_IFN","ACTD","D1","0","IFN",8,3,11,0,0,0
"1410","D1ACTD_0H__10_Cell_CP_45_TNF","ACTD","D1","0","TNF",4,2,6,0,0,0
"1411","D1ACTD_0H__10_Cell_CP_47_IFN","ACTD","D1","0","IFN",5,2,7,0,0,0
"1412","D1ACTD_0H__10_Cell_CP_47_TNF","ACTD","D1","0","TNF",6,4,10,0,0,0
"1413","D1ACTD_0H__10_Cell_CP_48_IFN","ACTD","D1","0","IFN",0,2,2,0,0,0
"1414","D1ACTD_0H__10_Cell_CP_48_TNF","ACTD","D1","0","TNF",6,2,8,0,0,0
"1415","D1ACTD_0H__10_Cell_CP_49_IFN","ACTD","D1","0","IFN",3,2,5,0,0,0
"1416","D1ACTD_0H__10_Cell_CP_49_TNF","ACTD","D1","0","TNF",3,3,6,0,0,0
"1417","D1ACTD_0H__10_Cell_CP_50_IFN","ACTD","D1","0","IFN",5,2,7,0,0,0
"1418","D1ACTD_0H__10_Cell_CP_50_TNF","ACTD","D1","0","TNF",1,1,2,0,0,0
"1419","D1ACTD_0H__10_Cell_CP_52_IFN","ACTD","D1","0","IFN",2,7,9,0,0,0
"1420","D1ACTD_0H__10_Cell_CP_52_TNF","ACTD","D1","0","TNF",3,1,4,0,0,0
"1421","D1ACTD_0H__10_Cell_CP_53_IFN","ACTD","D1","0","IFN",6,4,10,0,0,0
"1422","D1ACTD_0H__10_Cell_CP_53_TNF","ACTD","D1","0","TNF",4,2,6,0,0,0
"1423","D1ACTD_0H__10_Cell_CP_54_IFN","ACTD","D1","0","IFN",3,1,4,0,0,0
"1424","D1ACTD_0H__10_Cell_CP_54_TNF","ACTD","D1","0","TNF",5,2,7,0,0,0
"1425","D1ACTD_0H__10_Cell_CP_55_IFN","ACTD","D1","0","IFN",5,5,10,0,0,0
"1426","D1ACTD_0H__10_Cell_CP_55_TNF","ACTD","D1","0","TNF",10,0,10,0,0,0
"1427","D1ACTD_0H__10_Cell_CP_56_IFN","ACTD","D1","0","IFN",2,6,8,0,0,0
"1428","D1ACTD_0H__10_Cell_CP_56_TNF","ACTD","D1","0","TNF",5,4,9,0,0,0
"1429","D1ACTD_0H__10_Cell_CP_57_IFN","ACTD","D1","0","IFN",5,6,11,0,0,0
"1430","D1ACTD_0H__10_Cell_CP_57_TNF","ACTD","D1","0","TNF",5,6,11,0,0,0
"1431","D1ACTD_0H__10_Cell_CP_59_IFN","ACTD","D1","0","IFN",4,0,4,0,0,0
"1432","D1ACTD_0H__10_Cell_CP_59_TNF","ACTD","D1","0","TNF",9,1,10,0,0,0
"1433","D1ACTD_0H__10_Cell_CP_6_IFN","ACTD","D1","0","IFN",5,1,6,0,0,0
"1434","D1ACTD_0H__10_Cell_CP_6_TNF","ACTD","D1","0","TNF",7,0,7,0,0,0
"1435","D1ACTD_0H__10_Cell_CP_60_IFN","ACTD","D1","0","IFN",5,3,8,0,0,0
"1436","D1ACTD_0H__10_Cell_CP_60_TNF","ACTD","D1","0","TNF",7,3,10,0,0,0
"1437","D1ACTD_0H__10_Cell_CP_61_IFN","ACTD","D1","0","IFN",2,2,4,0,0,0
"1438","D1ACTD_0H__10_Cell_CP_61_TNF","ACTD","D1","0","TNF",1,2,3,0,0,0
"1439","D1ACTD_0H__10_Cell_CP_62_IFN","ACTD","D1","0","IFN",6,0,6,0,0,0
"1440","D1ACTD_0H__10_Cell_CP_62_TNF","ACTD","D1","0","TNF",2,3,5,0,0,0
"1441","D1ACTD_0H__10_Cell_CP_63_IFN","ACTD","D1","0","IFN",6,3,9,0,0,0
"1442","D1ACTD_0H__10_Cell_CP_63_TNF","ACTD","D1","0","TNF",8,2,10,0,0,0
"1443","D1ACTD_0H__10_Cell_CP_64_IFN","ACTD","D1","0","IFN",2,1,3,0,0,0
"1444","D1ACTD_0H__10_Cell_CP_64_TNF","ACTD","D1","0","TNF",2,0,2,0,0,0
"1445","D1ACTD_0H__10_Cell_CP_65_IFN","ACTD","D1","0","IFN",4,2,6,0,0,0
"1446","D1ACTD_0H__10_Cell_CP_65_TNF","ACTD","D1","0","TNF",2,1,3,0,0,0
"1447","D1ACTD_0H__10_Cell_CP_66_IFN","ACTD","D1","0","IFN",3,1,4,0,0,0
"1448","D1ACTD_0H__10_Cell_CP_66_TNF","ACTD","D1","0","TNF",6,1,7,0,0,0
"1449","D1ACTD_0H__10_Cell_CP_67_IFN","ACTD","D1","0","IFN",6,4,10,0,0,0
"1450","D1ACTD_0H__10_Cell_CP_67_TNF","ACTD","D1","0","TNF",8,1,9,0,0,0
"1451","D1ACTD_0H__10_Cell_CP_69_IFN","ACTD","D1","0","IFN",2,5,7,0,0,0
"1452","D1ACTD_0H__10_Cell_CP_69_TNF","ACTD","D1","0","TNF",4,2,6,0,0,0
"1453","D1ACTD_0H__10_Cell_CP_7_IFN","ACTD","D1","0","IFN",3,0,3,0,0,0
"1454","D1ACTD_0H__10_Cell_CP_7_TNF","ACTD","D1","0","TNF",3,0,3,0,0,0
"1455","D1ACTD_0H__10_Cell_CP_70_IFN","ACTD","D1","0","IFN",5,0,5,0,0,0
"1456","D1ACTD_0H__10_Cell_CP_70_TNF","ACTD","D1","0","TNF",3,0,3,0,0,0
"1457","D1ACTD_0H__10_Cell_CP_71_IFN","ACTD","D1","0","IFN",5,0,5,0,0,0
"1458","D1ACTD_0H__10_Cell_CP_71_TNF","ACTD","D1","0","TNF",2,2,4,0,0,0
"1459","D1ACTD_0H__10_Cell_CP_72_IFN","ACTD","D1","0","IFN",1,0,1,0,0,0
"1460","D1ACTD_0H__10_Cell_CP_72_TNF","ACTD","D1","0","TNF",1,0,1,0,0,0
"1461","D1ACTD_0H__10_Cell_CP_73_IFN","ACTD","D1","0","IFN",4,0,4,0,0,0
"1462","D1ACTD_0H__10_Cell_CP_73_TNF","ACTD","D1","0","TNF",5,0,5,0,0,0
"1463","D1ACTD_0H__10_Cell_CP_74_IFN","ACTD","D1","0","IFN",1,2,3,0,0,0
"1464","D1ACTD_0H__10_Cell_CP_74_TNF","ACTD","D1","0","TNF",1,1,2,0,0,0
"1465","D1ACTD_0H__10_Cell_CP_75_IFN","ACTD","D1","0","IFN",1,2,3,0,0,0
"1466","D1ACTD_0H__10_Cell_CP_75_TNF","ACTD","D1","0","TNF",6,4,10,0,0,0
"1467","D1ACTD_0H__10_Cell_CP_76_IFN","ACTD","D1","0","IFN",2,8,10,0,0,0
"1468","D1ACTD_0H__10_Cell_CP_76_TNF","ACTD","D1","0","TNF",4,2,6,0,0,0
"1469","D1ACTD_0H__10_Cell_CP_77_IFN","ACTD","D1","0","IFN",3,1,4,0,0,0
"1470","D1ACTD_0H__10_Cell_CP_77_TNF","ACTD","D1","0","TNF",1,2,3,0,0,0
"1471","D1ACTD_0H__10_Cell_CP_78_IFN","ACTD","D1","0","IFN",2,1,3,0,0,0
"1472","D1ACTD_0H__10_Cell_CP_78_TNF","ACTD","D1","0","TNF",6,0,6,0,0,0
"1473","D1ACTD_0H__10_Cell_CP_79_IFN","ACTD","D1","0","IFN",4,2,6,0,0,0
"1474","D1ACTD_0H__10_Cell_CP_79_TNF","ACTD","D1","0","TNF",5,3,8,0,0,0
"1475","D1ACTD_0H__10_Cell_CP_8_IFN","ACTD","D1","0","IFN",0,2,2,0,0,0
"1476","D1ACTD_0H__10_Cell_CP_8_TNF","ACTD","D1","0","TNF",2,1,3,0,0,0
"1477","D1ACTD_0H__10_Cell_CP_81_IFN","ACTD","D1","0","IFN",4,3,7,0,0,0
"1478","D1ACTD_0H__10_Cell_CP_81_TNF","ACTD","D1","0","TNF",3,0,3,0,0,0
"1479","D1ACTD_0H__10_Cell_CP_82_IFN","ACTD","D1","0","IFN",3,4,7,0,0,0
"1480","D1ACTD_0H__10_Cell_CP_82_TNF","ACTD","D1","0","TNF",7,2,9,0,0,0
"1481","D1ACTD_0H__10_Cell_CP_83_IFN","ACTD","D1","0","IFN",7,0,7,0,0,0
"1482","D1ACTD_0H__10_Cell_CP_83_TNF","ACTD","D1","0","TNF",5,0,5,0,0,0
"1483","D1ACTD_0H__10_Cell_CP_85_IFN","ACTD","D1","0","IFN",0,1,1,0,0,0
"1484","D1ACTD_0H__10_Cell_CP_85_TNF","ACTD","D1","0","TNF",1,1,2,0,0,0
"1485","D1ACTD_0H__10_Cell_CP_87_IFN","ACTD","D1","0","IFN",4,1,5,0,0,0
"1486","D1ACTD_0H__10_Cell_CP_87_TNF","ACTD","D1","0","TNF",1,1,2,0,0,0
"1487","D1ACTD_0H__10_Cell_CP_88_IFN","ACTD","D1","0","IFN",0,1,1,0,0,0
"1488","D1ACTD_0H__10_Cell_CP_88_TNF","ACTD","D1","0","TNF",0,2,2,0,0,0
"1489","D1ACTD_0H__10_Cell_CP_89_IFN","ACTD","D1","0","IFN",2,0,2,0,0,0
"1490","D1ACTD_0H__10_Cell_CP_89_TNF","ACTD","D1","0","TNF",6,3,9,0,0,0
"1491","D1ACTD_0H__10_Cell_CP_9_IFN","ACTD","D1","0","IFN",3,3,6,0,0,0
"1492","D1ACTD_0H__10_Cell_CP_9_TNF","ACTD","D1","0","TNF",5,0,5,0,0,0
"1493","D1ACTD_0H__10_Cell_CP_90_IFN","ACTD","D1","0","IFN",4,2,6,0,0,0
"1494","D1ACTD_0H__10_Cell_CP_90_TNF","ACTD","D1","0","TNF",5,1,6,0,0,0
"1495","D1ACTD_0H__10_Cell_CP_91_IFN","ACTD","D1","0","IFN",8,1,9,0,0,0
"1496","D1ACTD_0H__10_Cell_CP_91_TNF","ACTD","D1","0","TNF",6,1,7,0,0,0
"1497","D1ACTD_0H__10_Cell_CP_92_IFN","ACTD","D1","0","IFN",3,3,6,0,0,0
"1498","D1ACTD_0H__10_Cell_CP_92_TNF","ACTD","D1","0","TNF",4,1,5,0,0,0
"1501","D1ACTD_0H__10_Cell_CP_94_IFN","ACTD","D1","0","IFN",2,1,3,0,0,0
"1502","D1ACTD_0H__10_Cell_CP_94_TNF","ACTD","D1","0","TNF",3,2,5,0,0,0
"1503","D1ACTD_0H__10_Cell_CP_96_IFN","ACTD","D1","0","IFN",4,1,5,0,0,0
"1504","D1ACTD_0H__10_Cell_CP_96_TNF","ACTD","D1","0","TNF",4,0,4,0,0,0
"1505","D1ACTD_0H__10_Cell_CP_98_IFN","ACTD","D1","0","IFN",4,3,7,0,0,0
"1506","D1ACTD_0H__10_Cell_CP_98_TNF","ACTD","D1","0","TNF",2,0,2,0,0,0
"1507","D1ACTD_0H__10_Cell_CP_99_IFN","ACTD","D1","0","IFN",1,0,1,0,0,0
"1508","D1ACTD_0H__10_Cell_CP_99_TNF","ACTD","D1","0","TNF",2,0,2,0,0,0
"1509","D1ACTD_2H__01_Cell_CP_10_IFN","ACTD","D1","2","IFN",27,18,45,6,0,6
"1510","D1ACTD_2H__01_Cell_CP_10_TNF","ACTD","D1","2","TNF",11,11,22,0,0,0
