"","ID","sample","donor","timepoint","cytokine","N_mature_nucleus","N_mature_cytoplasm","N_mature_total","N_nascent_Ts_1","N_nascent_Ts_2","N_nascent_total"
"8983","D1HuRKO_1H_07_Cell_CP_23_IFN","HuRKO","D1","1","IFN",0,4,4,0,0,0
"8984","D1HuRKO_1H_07_Cell_CP_23_TNF","HuRKO","D1","1","TNF",18,76,94,3,0,3
"8986","D1HuRKO_1H_07_Cell_CP_24_TNF","HuRKO","D1","1","TNF",0,4,4,0,0,0
"8987","D1HuRKO_1H_07_Cell_CP_25_IFN","HuRKO","D1","1","IFN",7,25,32,8,0,8
"8988","D1HuRKO_1H_07_Cell_CP_25_TNF","HuRKO","D1","1","TNF",58,103,161,10,0,10
"8989","D1HuRKO_1H_07_Cell_CP_26_IFN","HuRKO","D1","1","IFN",25,54,79,0,0,0
"8990","D1HuRKO_1H_07_Cell_CP_26_TNF","HuRKO","D1","1","TNF",35,71,106,0,0,0
"8991","D1HuRKO_1H_07_Cell_CP_27_IFN","HuRKO","D1","1","IFN",0,2,2,0,0,0
"8992","D1HuRKO_1H_07_Cell_CP_27_TNF","HuRKO","D1","1","TNF",47,84,131,6,0,6
"8994","D1HuRKO_1H_07_Cell_CP_28_TNF","HuRKO","D1","1","TNF",5,4,9,0,0,0
"8995","D1HuRKO_1H_07_Cell_CP_29_IFN","HuRKO","D1","1","IFN",1,3,4,0,0,0
"8996","D1HuRKO_1H_07_Cell_CP_29_TNF","HuRKO","D1","1","TNF",4,21,25,0,0,0
"8997","D1HuRKO_1H_07_Cell_CP_30_IFN","HuRKO","D1","1","IFN",27,42,69,0,0,0
"8998","D1HuRKO_1H_07_Cell_CP_30_TNF","HuRKO","D1","1","TNF",74,135,209,0,0,0
"8999","D1HuRKO_1H_07_Cell_CP_31_IFN","HuRKO","D1","1","IFN",0,3,3,0,0,0
"9000","D1HuRKO_1H_07_Cell_CP_31_TNF","HuRKO","D1","1","TNF",28,16,44,8,10,18
"9001","D1HuRKO_1H_07_Cell_CP_32_IFN","HuRKO","D1","1","IFN",28,59,87,0,0,0
"9002","D1HuRKO_1H_07_Cell_CP_32_TNF","HuRKO","D1","1","TNF",14,39,53,0,0,0
"9003","D1HuRKO_1H_07_Cell_CP_33_IFN","HuRKO","D1","1","IFN",22,22,44,0,0,0
"9004","D1HuRKO_1H_07_Cell_CP_33_TNF","HuRKO","D1","1","TNF",27,19,46,7,0,7
"9006","D1HuRKO_1H_07_Cell_CP_34_TNF","HuRKO","D1","1","TNF",2,7,9,0,0,0
"9007","D1HuRKO_1H_07_Cell_CP_35_IFN","HuRKO","D1","1","IFN",47,44,91,5,17,22
"9008","D1HuRKO_1H_07_Cell_CP_35_TNF","HuRKO","D1","1","TNF",38,32,70,0,0,0
"9009","D1HuRKO_1H_07_Cell_CP_36_IFN","HuRKO","D1","1","IFN",38,28,66,5,0,5
"9010","D1HuRKO_1H_07_Cell_CP_36_TNF","HuRKO","D1","1","TNF",60,101,161,0,0,0
"9014","D1HuRKO_1H_07_Cell_CP_38_TNF","HuRKO","D1","1","TNF",11,15,26,0,0,0
"9015","D1HuRKO_1H_07_Cell_CP_39_IFN","HuRKO","D1","1","IFN",0,6,6,0,0,0
"9016","D1HuRKO_1H_07_Cell_CP_39_TNF","HuRKO","D1","1","TNF",3,19,22,0,0,0
"9018","D1HuRKO_1H_07_Cell_CP_40_TNF","HuRKO","D1","1","TNF",3,17,20,0,0,0
"9019","D1HuRKO_1H_07_Cell_CP_41_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9020","D1HuRKO_1H_07_Cell_CP_41_TNF","HuRKO","D1","1","TNF",3,2,5,0,0,0
"9021","D1HuRKO_1H_07_Cell_CP_42_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9022","D1HuRKO_1H_07_Cell_CP_42_TNF","HuRKO","D1","1","TNF",1,5,6,0,0,0
"9023","D1HuRKO_1H_07_Cell_CP_43_IFN","HuRKO","D1","1","IFN",2,9,11,0,0,0
"9024","D1HuRKO_1H_07_Cell_CP_43_TNF","HuRKO","D1","1","TNF",6,16,22,0,0,0
"9026","D1HuRKO_1H_07_Cell_CP_46_TNF","HuRKO","D1","1","TNF",3,12,15,0,0,0
"9028","D1HuRKO_1H_07_Cell_CP_47_TNF","HuRKO","D1","1","TNF",5,2,7,0,0,0
"9029","D1HuRKO_1H_07_Cell_CP_48_IFN","HuRKO","D1","1","IFN",0,5,5,0,0,0
"9030","D1HuRKO_1H_07_Cell_CP_48_TNF","HuRKO","D1","1","TNF",1,0,1,0,0,0
"9031","D1HuRKO_1H_07_Cell_CP_50_IFN","HuRKO","D1","1","IFN",1,19,20,0,0,0
"9032","D1HuRKO_1H_07_Cell_CP_50_TNF","HuRKO","D1","1","TNF",22,119,141,0,0,0
"9033","D1HuRKO_1H_07_Cell_CP_51_IFN","HuRKO","D1","1","IFN",9,40,49,0,0,0
"9034","D1HuRKO_1H_07_Cell_CP_51_TNF","HuRKO","D1","1","TNF",7,21,28,0,0,0
"9035","D1HuRKO_1H_07_Cell_CP_52_IFN","HuRKO","D1","1","IFN",0,3,3,0,0,0
"9036","D1HuRKO_1H_07_Cell_CP_52_TNF","HuRKO","D1","1","TNF",0,2,2,0,0,0
"9037","D1HuRKO_1H_07_Cell_CP_53_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9038","D1HuRKO_1H_07_Cell_CP_53_TNF","HuRKO","D1","1","TNF",2,7,9,0,0,0
"9040","D1HuRKO_1H_07_Cell_CP_57_TNF","HuRKO","D1","1","TNF",8,22,30,0,0,0
"9045","D1HuRKO_1H_07_Cell_CP_60_IFN","HuRKO","D1","1","IFN",31,46,77,0,0,0
"9046","D1HuRKO_1H_07_Cell_CP_60_TNF","HuRKO","D1","1","TNF",22,69,91,0,0,0
"9047","D1HuRKO_1H_07_Cell_CP_61_IFN","HuRKO","D1","1","IFN",2,3,5,0,0,0
"9048","D1HuRKO_1H_07_Cell_CP_61_TNF","HuRKO","D1","1","TNF",8,13,21,0,0,0
"9050","D1HuRKO_1H_07_Cell_CP_62_TNF","HuRKO","D1","1","TNF",0,6,6,0,0,0
"9052","D1HuRKO_1H_07_Cell_CP_63_TNF","HuRKO","D1","1","TNF",2,4,6,0,0,0
"9053","D1HuRKO_1H_07_Cell_CP_65_IFN","HuRKO","D1","1","IFN",1,2,3,0,0,0
"9054","D1HuRKO_1H_07_Cell_CP_65_TNF","HuRKO","D1","1","TNF",45,124,169,4,0,4
"9055","D1HuRKO_1H_07_Cell_CP_66_IFN","HuRKO","D1","1","IFN",0,2,2,0,0,0
"9056","D1HuRKO_1H_07_Cell_CP_66_TNF","HuRKO","D1","1","TNF",1,2,3,0,0,0
"9057","D1HuRKO_1H_07_Cell_CP_67_IFN","HuRKO","D1","1","IFN",5,27,32,0,0,0
"9058","D1HuRKO_1H_07_Cell_CP_67_TNF","HuRKO","D1","1","TNF",21,48,69,0,0,0
"9060","D1HuRKO_1H_07_Cell_CP_69_TNF","HuRKO","D1","1","TNF",5,6,11,0,0,0
"9062","D1HuRKO_1H_07_Cell_CP_7_TNF","HuRKO","D1","1","TNF",25,76,101,0,0,0
"9063","D1HuRKO_1H_07_Cell_CP_70_IFN","HuRKO","D1","1","IFN",7,30,37,0,0,0
"9064","D1HuRKO_1H_07_Cell_CP_70_TNF","HuRKO","D1","1","TNF",8,18,26,8,0,8
"9065","D1HuRKO_1H_07_Cell_CP_71_IFN","HuRKO","D1","1","IFN",8,14,22,0,0,0
"9066","D1HuRKO_1H_07_Cell_CP_71_TNF","HuRKO","D1","1","TNF",2,11,13,0,0,0
"9067","D1HuRKO_1H_07_Cell_CP_72_IFN","HuRKO","D1","1","IFN",2,14,16,0,0,0
"9068","D1HuRKO_1H_07_Cell_CP_72_TNF","HuRKO","D1","1","TNF",4,2,6,0,0,0
"9069","D1HuRKO_1H_07_Cell_CP_73_IFN","HuRKO","D1","1","IFN",3,4,7,0,0,0
"9070","D1HuRKO_1H_07_Cell_CP_73_TNF","HuRKO","D1","1","TNF",2,10,12,0,0,0
"9071","D1HuRKO_1H_07_Cell_CP_74_IFN","HuRKO","D1","1","IFN",0,2,2,0,0,0
"9072","D1HuRKO_1H_07_Cell_CP_74_TNF","HuRKO","D1","1","TNF",13,33,46,0,0,0
"9074","D1HuRKO_1H_07_Cell_CP_75_TNF","HuRKO","D1","1","TNF",11,40,51,0,0,0
"9075","D1HuRKO_1H_07_Cell_CP_76_IFN","HuRKO","D1","1","IFN",39,45,84,0,0,0
"9076","D1HuRKO_1H_07_Cell_CP_76_TNF","HuRKO","D1","1","TNF",27,53,80,0,0,0
"9078","D1HuRKO_1H_07_Cell_CP_79_TNF","HuRKO","D1","1","TNF",17,52,69,0,0,0
"9079","D1HuRKO_1H_07_Cell_CP_8_IFN","HuRKO","D1","1","IFN",5,1,6,0,0,0
"9080","D1HuRKO_1H_07_Cell_CP_8_TNF","HuRKO","D1","1","TNF",7,3,10,0,0,0
"9082","D1HuRKO_1H_07_Cell_CP_80_TNF","HuRKO","D1","1","TNF",11,39,50,0,0,0
"9083","D1HuRKO_1H_07_Cell_CP_81_IFN","HuRKO","D1","1","IFN",0,4,4,0,0,0
"9084","D1HuRKO_1H_07_Cell_CP_81_TNF","HuRKO","D1","1","TNF",14,51,65,0,0,0
"9085","D1HuRKO_1H_07_Cell_CP_82_IFN","HuRKO","D1","1","IFN",6,29,35,0,0,0
"9086","D1HuRKO_1H_07_Cell_CP_82_TNF","HuRKO","D1","1","TNF",11,66,77,0,0,0
"9088","D1HuRKO_1H_07_Cell_CP_83_TNF","HuRKO","D1","1","TNF",1,8,9,0,0,0
"9089","D1HuRKO_1H_07_Cell_CP_85_IFN","HuRKO","D1","1","IFN",5,13,18,0,0,0
"9090","D1HuRKO_1H_07_Cell_CP_85_TNF","HuRKO","D1","1","TNF",14,26,40,0,0,0
"9092","D1HuRKO_1H_07_Cell_CP_87_TNF","HuRKO","D1","1","TNF",5,10,15,0,0,0
"9093","D1HuRKO_1H_07_Cell_CP_88_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9094","D1HuRKO_1H_07_Cell_CP_88_TNF","HuRKO","D1","1","TNF",0,1,1,0,0,0
"9095","D1HuRKO_1H_07_Cell_CP_89_IFN","HuRKO","D1","1","IFN",3,9,12,0,0,0
"9096","D1HuRKO_1H_07_Cell_CP_89_TNF","HuRKO","D1","1","TNF",5,21,26,0,0,0
"9098","D1HuRKO_1H_07_Cell_CP_9_TNF","HuRKO","D1","1","TNF",10,37,47,0,0,0
"9099","D1HuRKO_1H_07_Cell_CP_90_IFN","HuRKO","D1","1","IFN",1,3,4,0,0,0
"9100","D1HuRKO_1H_07_Cell_CP_90_TNF","HuRKO","D1","1","TNF",0,6,6,0,0,0
"9103","D1HuRKO_1H_07_Cell_CP_92_IFN","HuRKO","D1","1","IFN",0,3,3,0,0,0
"9104","D1HuRKO_1H_07_Cell_CP_92_TNF","HuRKO","D1","1","TNF",3,2,5,0,0,0
"9106","D1HuRKO_1H_07_Cell_CP_94_TNF","HuRKO","D1","1","TNF",14,29,43,0,0,0
"9113","D1HuRKO_1H_08_Cell_CP_10_IFN","HuRKO","D1","1","IFN",0,2,2,0,0,0
"9114","D1HuRKO_1H_08_Cell_CP_10_TNF","HuRKO","D1","1","TNF",5,20,25,0,0,0
"9115","D1HuRKO_1H_08_Cell_CP_100_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9116","D1HuRKO_1H_08_Cell_CP_100_TNF","HuRKO","D1","1","TNF",31,182,213,0,0,0
"9118","D1HuRKO_1H_08_Cell_CP_101_TNF","HuRKO","D1","1","TNF",3,23,26,0,0,0
"9119","D1HuRKO_1H_08_Cell_CP_102_IFN","HuRKO","D1","1","IFN",3,12,15,0,0,0
"9120","D1HuRKO_1H_08_Cell_CP_102_TNF","HuRKO","D1","1","TNF",2,3,5,0,0,0
"9121","D1HuRKO_1H_08_Cell_CP_103_IFN","HuRKO","D1","1","IFN",14,38,52,0,0,0
"9122","D1HuRKO_1H_08_Cell_CP_103_TNF","HuRKO","D1","1","TNF",43,78,121,0,0,0
"9123","D1HuRKO_1H_08_Cell_CP_104_IFN","HuRKO","D1","1","IFN",31,87,118,16,0,16
"9124","D1HuRKO_1H_08_Cell_CP_104_TNF","HuRKO","D1","1","TNF",41,132,173,5,6,11
"9125","D1HuRKO_1H_08_Cell_CP_105_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9126","D1HuRKO_1H_08_Cell_CP_105_TNF","HuRKO","D1","1","TNF",2,1,3,0,0,0
"9127","D1HuRKO_1H_08_Cell_CP_107_IFN","HuRKO","D1","1","IFN",0,2,2,0,0,0
"9128","D1HuRKO_1H_08_Cell_CP_107_TNF","HuRKO","D1","1","TNF",21,27,48,0,0,0
"9129","D1HuRKO_1H_08_Cell_CP_110_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9130","D1HuRKO_1H_08_Cell_CP_110_TNF","HuRKO","D1","1","TNF",13,55,68,0,0,0
"9131","D1HuRKO_1H_08_Cell_CP_111_IFN","HuRKO","D1","1","IFN",37,61,98,5,0,5
"9132","D1HuRKO_1H_08_Cell_CP_111_TNF","HuRKO","D1","1","TNF",65,111,176,6,11,17
"9133","D1HuRKO_1H_08_Cell_CP_112_IFN","HuRKO","D1","1","IFN",1,0,1,0,0,0
"9134","D1HuRKO_1H_08_Cell_CP_112_TNF","HuRKO","D1","1","TNF",0,3,3,0,0,0
"9135","D1HuRKO_1H_08_Cell_CP_113_IFN","HuRKO","D1","1","IFN",32,103,135,9,0,9
"9136","D1HuRKO_1H_08_Cell_CP_113_TNF","HuRKO","D1","1","TNF",8,32,40,0,0,0
"9138","D1HuRKO_1H_08_Cell_CP_114_TNF","HuRKO","D1","1","TNF",2,8,10,0,0,0
"9139","D1HuRKO_1H_08_Cell_CP_12_IFN","HuRKO","D1","1","IFN",17,31,48,0,0,0
"9140","D1HuRKO_1H_08_Cell_CP_12_TNF","HuRKO","D1","1","TNF",8,20,28,0,0,0
"9141","D1HuRKO_1H_08_Cell_CP_13_IFN","HuRKO","D1","1","IFN",4,17,21,0,0,0
"9142","D1HuRKO_1H_08_Cell_CP_13_TNF","HuRKO","D1","1","TNF",9,14,23,0,0,0
"9144","D1HuRKO_1H_08_Cell_CP_14_TNF","HuRKO","D1","1","TNF",1,17,18,0,0,0
"9145","D1HuRKO_1H_08_Cell_CP_17_IFN","HuRKO","D1","1","IFN",12,47,59,0,0,0
"9146","D1HuRKO_1H_08_Cell_CP_17_TNF","HuRKO","D1","1","TNF",38,87,125,0,0,0
"9148","D1HuRKO_1H_08_Cell_CP_18_TNF","HuRKO","D1","1","TNF",0,2,2,0,0,0
"9149","D1HuRKO_1H_08_Cell_CP_19_IFN","HuRKO","D1","1","IFN",0,3,3,11,0,11
"9150","D1HuRKO_1H_08_Cell_CP_19_TNF","HuRKO","D1","1","TNF",2,5,7,0,0,0
"9152","D1HuRKO_1H_08_Cell_CP_20_TNF","HuRKO","D1","1","TNF",32,141,173,5,0,5
"9153","D1HuRKO_1H_08_Cell_CP_21_IFN","HuRKO","D1","1","IFN",10,38,48,0,0,0
"9154","D1HuRKO_1H_08_Cell_CP_21_TNF","HuRKO","D1","1","TNF",22,68,90,0,0,0
"9158","D1HuRKO_1H_08_Cell_CP_23_TNF","HuRKO","D1","1","TNF",9,32,41,0,0,0
"9161","D1HuRKO_1H_08_Cell_CP_27_IFN","HuRKO","D1","1","IFN",12,41,53,0,0,0
"9162","D1HuRKO_1H_08_Cell_CP_27_TNF","HuRKO","D1","1","TNF",18,49,67,0,0,0
"9164","D1HuRKO_1H_08_Cell_CP_28_TNF","HuRKO","D1","1","TNF",7,39,46,0,0,0
"9166","D1HuRKO_1H_08_Cell_CP_29_TNF","HuRKO","D1","1","TNF",1,1,2,0,0,0
"9167","D1HuRKO_1H_08_Cell_CP_31_IFN","HuRKO","D1","1","IFN",4,20,24,22,0,22
"9168","D1HuRKO_1H_08_Cell_CP_31_TNF","HuRKO","D1","1","TNF",5,29,34,0,0,0
"9170","D1HuRKO_1H_08_Cell_CP_32_TNF","HuRKO","D1","1","TNF",4,29,33,0,0,0
"9171","D1HuRKO_1H_08_Cell_CP_33_IFN","HuRKO","D1","1","IFN",0,2,2,0,0,0
"9172","D1HuRKO_1H_08_Cell_CP_33_TNF","HuRKO","D1","1","TNF",14,55,69,0,0,0
"9173","D1HuRKO_1H_08_Cell_CP_34_IFN","HuRKO","D1","1","IFN",23,62,85,18,0,18
"9174","D1HuRKO_1H_08_Cell_CP_34_TNF","HuRKO","D1","1","TNF",35,119,154,6,0,6
"9175","D1HuRKO_1H_08_Cell_CP_35_IFN","HuRKO","D1","1","IFN",0,3,3,0,0,0
"9176","D1HuRKO_1H_08_Cell_CP_35_TNF","HuRKO","D1","1","TNF",0,1,1,0,0,0
"9177","D1HuRKO_1H_08_Cell_CP_36_IFN","HuRKO","D1","1","IFN",0,19,19,0,0,0
"9178","D1HuRKO_1H_08_Cell_CP_36_TNF","HuRKO","D1","1","TNF",1,21,22,0,0,0
"9180","D1HuRKO_1H_08_Cell_CP_37_TNF","HuRKO","D1","1","TNF",18,42,60,10,0,10
"9182","D1HuRKO_1H_08_Cell_CP_38_TNF","HuRKO","D1","1","TNF",1,5,6,0,0,0
"9183","D1HuRKO_1H_08_Cell_CP_39_IFN","HuRKO","D1","1","IFN",2,1,3,0,0,0
"9184","D1HuRKO_1H_08_Cell_CP_39_TNF","HuRKO","D1","1","TNF",6,4,10,0,0,0
"9185","D1HuRKO_1H_08_Cell_CP_40_IFN","HuRKO","D1","1","IFN",1,0,1,0,0,0
"9186","D1HuRKO_1H_08_Cell_CP_40_TNF","HuRKO","D1","1","TNF",8,7,15,0,0,0
"9188","D1HuRKO_1H_08_Cell_CP_41_TNF","HuRKO","D1","1","TNF",0,2,2,0,0,0
"9190","D1HuRKO_1H_08_Cell_CP_43_TNF","HuRKO","D1","1","TNF",6,11,17,0,0,0
"9191","D1HuRKO_1H_08_Cell_CP_44_IFN","HuRKO","D1","1","IFN",1,0,1,0,0,0
"9192","D1HuRKO_1H_08_Cell_CP_44_TNF","HuRKO","D1","1","TNF",3,6,9,0,0,0
"9198","D1HuRKO_1H_08_Cell_CP_48_TNF","HuRKO","D1","1","TNF",0,1,1,0,0,0
"9199","D1HuRKO_1H_08_Cell_CP_49_IFN","HuRKO","D1","1","IFN",24,97,121,12,0,12
"9200","D1HuRKO_1H_08_Cell_CP_49_TNF","HuRKO","D1","1","TNF",1,13,14,0,0,0
"9202","D1HuRKO_1H_08_Cell_CP_5_TNF","HuRKO","D1","1","TNF",0,2,2,0,0,0
"9205","D1HuRKO_1H_08_Cell_CP_53_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9207","D1HuRKO_1H_08_Cell_CP_54_IFN","HuRKO","D1","1","IFN",34,111,145,0,0,0
"9208","D1HuRKO_1H_08_Cell_CP_54_TNF","HuRKO","D1","1","TNF",32,129,161,0,0,0
"9209","D1HuRKO_1H_08_Cell_CP_55_IFN","HuRKO","D1","1","IFN",0,3,3,0,0,0
"9210","D1HuRKO_1H_08_Cell_CP_55_TNF","HuRKO","D1","1","TNF",0,1,1,0,0,0
"9211","D1HuRKO_1H_08_Cell_CP_56_IFN","HuRKO","D1","1","IFN",7,26,33,0,0,0
"9212","D1HuRKO_1H_08_Cell_CP_56_TNF","HuRKO","D1","1","TNF",17,69,86,0,0,0
"9213","D1HuRKO_1H_08_Cell_CP_58_IFN","HuRKO","D1","1","IFN",3,2,5,0,0,0
"9214","D1HuRKO_1H_08_Cell_CP_58_TNF","HuRKO","D1","1","TNF",2,8,10,0,0,0
"9215","D1HuRKO_1H_08_Cell_CP_59_IFN","HuRKO","D1","1","IFN",1,2,3,0,0,0
"9216","D1HuRKO_1H_08_Cell_CP_59_TNF","HuRKO","D1","1","TNF",0,2,2,0,0,0
"9217","D1HuRKO_1H_08_Cell_CP_60_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9219","D1HuRKO_1H_08_Cell_CP_61_IFN","HuRKO","D1","1","IFN",1,0,1,0,0,0
"9220","D1HuRKO_1H_08_Cell_CP_61_TNF","HuRKO","D1","1","TNF",0,1,1,0,0,0
"9221","D1HuRKO_1H_08_Cell_CP_62_IFN","HuRKO","D1","1","IFN",17,29,46,0,0,0
"9222","D1HuRKO_1H_08_Cell_CP_62_TNF","HuRKO","D1","1","TNF",13,30,43,0,0,0
"9224","D1HuRKO_1H_08_Cell_CP_63_TNF","HuRKO","D1","1","TNF",1,2,3,0,0,0
"9225","D1HuRKO_1H_08_Cell_CP_65_IFN","HuRKO","D1","1","IFN",2,6,8,0,0,0
"9226","D1HuRKO_1H_08_Cell_CP_65_TNF","HuRKO","D1","1","TNF",24,80,104,0,0,0
"9227","D1HuRKO_1H_08_Cell_CP_66_IFN","HuRKO","D1","1","IFN",20,56,76,0,0,0
"9228","D1HuRKO_1H_08_Cell_CP_66_TNF","HuRKO","D1","1","TNF",44,107,151,0,0,0
"9230","D1HuRKO_1H_08_Cell_CP_67_TNF","HuRKO","D1","1","TNF",2,4,6,0,0,0
"9232","D1HuRKO_1H_08_Cell_CP_68_TNF","HuRKO","D1","1","TNF",7,2,9,0,0,0
"9233","D1HuRKO_1H_08_Cell_CP_69_IFN","HuRKO","D1","1","IFN",1,5,6,0,0,0
"9234","D1HuRKO_1H_08_Cell_CP_69_TNF","HuRKO","D1","1","TNF",7,11,18,0,0,0
"9236","D1HuRKO_1H_08_Cell_CP_7_TNF","HuRKO","D1","1","TNF",3,5,8,0,0,0
"9239","D1HuRKO_1H_08_Cell_CP_71_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9240","D1HuRKO_1H_08_Cell_CP_71_TNF","HuRKO","D1","1","TNF",8,46,54,0,0,0
"9242","D1HuRKO_1H_08_Cell_CP_72_TNF","HuRKO","D1","1","TNF",0,3,3,0,0,0
"9243","D1HuRKO_1H_08_Cell_CP_73_IFN","HuRKO","D1","1","IFN",0,7,7,0,0,0
"9244","D1HuRKO_1H_08_Cell_CP_73_TNF","HuRKO","D1","1","TNF",8,27,35,0,0,0
"9245","D1HuRKO_1H_08_Cell_CP_74_IFN","HuRKO","D1","1","IFN",1,10,11,0,0,0
"9246","D1HuRKO_1H_08_Cell_CP_74_TNF","HuRKO","D1","1","TNF",7,22,29,0,0,0
"9247","D1HuRKO_1H_08_Cell_CP_75_IFN","HuRKO","D1","1","IFN",0,2,2,0,0,0
"9248","D1HuRKO_1H_08_Cell_CP_75_TNF","HuRKO","D1","1","TNF",2,24,26,0,0,0
"9249","D1HuRKO_1H_08_Cell_CP_76_IFN","HuRKO","D1","1","IFN",14,56,70,0,0,0
"9250","D1HuRKO_1H_08_Cell_CP_76_TNF","HuRKO","D1","1","TNF",14,55,69,0,0,0
"9252","D1HuRKO_1H_08_Cell_CP_77_TNF","HuRKO","D1","1","TNF",2,0,2,0,0,0
"9253","D1HuRKO_1H_08_Cell_CP_79_IFN","HuRKO","D1","1","IFN",27,53,80,0,0,0
"9254","D1HuRKO_1H_08_Cell_CP_79_TNF","HuRKO","D1","1","TNF",23,99,122,0,0,0
"9255","D1HuRKO_1H_08_Cell_CP_8_IFN","HuRKO","D1","1","IFN",7,22,29,0,0,0
"9256","D1HuRKO_1H_08_Cell_CP_8_TNF","HuRKO","D1","1","TNF",7,19,26,0,0,0
"9257","D1HuRKO_1H_08_Cell_CP_81_IFN","HuRKO","D1","1","IFN",16,21,37,0,0,0
"9258","D1HuRKO_1H_08_Cell_CP_81_TNF","HuRKO","D1","1","TNF",67,99,166,0,0,0
"9259","D1HuRKO_1H_08_Cell_CP_82_IFN","HuRKO","D1","1","IFN",23,35,58,0,0,0
"9260","D1HuRKO_1H_08_Cell_CP_82_TNF","HuRKO","D1","1","TNF",16,24,40,0,0,0
"9262","D1HuRKO_1H_08_Cell_CP_83_TNF","HuRKO","D1","1","TNF",23,106,129,0,0,0
"9266","D1HuRKO_1H_08_Cell_CP_85_TNF","HuRKO","D1","1","TNF",13,24,37,12,0,12
"9267","D1HuRKO_1H_08_Cell_CP_86_IFN","HuRKO","D1","1","IFN",1,6,7,0,0,0
"9268","D1HuRKO_1H_08_Cell_CP_86_TNF","HuRKO","D1","1","TNF",6,17,23,0,0,0
"9269","D1HuRKO_1H_08_Cell_CP_87_IFN","HuRKO","D1","1","IFN",2,11,13,0,0,0
"9270","D1HuRKO_1H_08_Cell_CP_87_TNF","HuRKO","D1","1","TNF",8,5,13,0,0,0
"9271","D1HuRKO_1H_08_Cell_CP_88_IFN","HuRKO","D1","1","IFN",0,3,3,0,0,0
"9272","D1HuRKO_1H_08_Cell_CP_88_TNF","HuRKO","D1","1","TNF",0,1,1,0,0,0
"9273","D1HuRKO_1H_08_Cell_CP_89_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9274","D1HuRKO_1H_08_Cell_CP_89_TNF","HuRKO","D1","1","TNF",0,1,1,0,0,0
"9276","D1HuRKO_1H_08_Cell_CP_90_TNF","HuRKO","D1","1","TNF",1,12,13,0,0,0
"9277","D1HuRKO_1H_08_Cell_CP_91_IFN","HuRKO","D1","1","IFN",9,9,18,0,0,0
"9278","D1HuRKO_1H_08_Cell_CP_91_TNF","HuRKO","D1","1","TNF",15,16,31,0,0,0
"9279","D1HuRKO_1H_08_Cell_CP_92_IFN","HuRKO","D1","1","IFN",29,51,80,0,0,0
"9280","D1HuRKO_1H_08_Cell_CP_92_TNF","HuRKO","D1","1","TNF",33,35,68,0,0,0
"9281","D1HuRKO_1H_08_Cell_CP_93_IFN","HuRKO","D1","1","IFN",0,3,3,0,0,0
"9282","D1HuRKO_1H_08_Cell_CP_93_TNF","HuRKO","D1","1","TNF",0,11,11,0,0,0
"9283","D1HuRKO_1H_08_Cell_CP_94_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9284","D1HuRKO_1H_08_Cell_CP_94_TNF","HuRKO","D1","1","TNF",27,92,119,0,0,0
"9285","D1HuRKO_1H_08_Cell_CP_95_IFN","HuRKO","D1","1","IFN",0,6,6,0,0,0
"9286","D1HuRKO_1H_08_Cell_CP_95_TNF","HuRKO","D1","1","TNF",0,1,1,0,0,0
"9287","D1HuRKO_1H_08_Cell_CP_96_IFN","HuRKO","D1","1","IFN",0,1,1,0,0,0
"9288","D1HuRKO_1H_08_Cell_CP_96_TNF","HuRKO","D1","1","TNF",14,53,67,0,0,0
"9289","D1HuRKO_1H_08_Cell_CP_97_IFN","HuRKO","D1","1","IFN",6,19,25,0,0,0
"9290","D1HuRKO_1H_08_Cell_CP_97_TNF","HuRKO","D1","1","TNF",7,28,35,0,0,0
"9291","D1HuRKO_1H_08_Cell_CP_98_IFN","HuRKO","D1","1","IFN",0,6,6,0,0,0
"9292","D1HuRKO_1H_08_Cell_CP_98_TNF","HuRKO","D1","1","TNF",0,1,1,0,0,0
"9293","D1HuRKO_1H_08_Cell_CP_99_IFN","HuRKO","D1","1","IFN",14,38,52,0,0,0
"9294","D1HuRKO_1H_08_Cell_CP_99_TNF","HuRKO","D1","1","TNF",2,11,13,0,0,0
"9296","D1HuRKO_2H_01_Cell_CP_10_TNF","HuRKO","D1","2","TNF",5,27,32,4,9,13
"9297","D1HuRKO_2H_01_Cell_CP_11_IFN","HuRKO","D1","2","IFN",0,3,3,0,0,0
"9298","D1HuRKO_2H_01_Cell_CP_11_TNF","HuRKO","D1","2","TNF",2,7,9,0,0,0
"9299","D1HuRKO_2H_01_Cell_CP_12_IFN","HuRKO","D1","2","IFN",12,35,47,0,0,0
"9300","D1HuRKO_2H_01_Cell_CP_12_TNF","HuRKO","D1","2","TNF",8,12,20,0,0,0
