"","IFNG","TNF","Donor","timepoint","quadrant","condition"
"45782","1979.93811035156","1086.50964355469","D3","1h","double_producer","KO"
"45783","1723.98657226562","6081.140625","D3","1h","double_producer","KO"
"45784","1853.98645019531","1480.71240234375","D3","1h","double_producer","KO"
"45785","2396.70874023438","618.166381835938","D3","1h","double_producer","KO"
"45786","2441.66186523438","8082.349609375","D3","1h","double_producer","KO"
"45787","3007.70678710938","10176.70703125","D3","1h","double_producer","KO"
"45788","2755.74609375","2814.95678710938","D3","1h","double_producer","KO"
"45789","2422.876953125","8898.7939453125","D3","1h","double_producer","KO"
"45790","1955.25305175781","2026.84912109375","D3","1h","double_producer","KO"
"45791","6863.244140625","15670.40234375","D3","1h","double_producer","KO"
"45792","2827.41015625","4924.9228515625","D3","1h","double_producer","KO"
"45793","1904.80554199219","2790.80639648438","D3","1h","double_producer","KO"
"45794","1901.2646484375","2550.85888671875","D3","1h","double_producer","KO"
"45795","2178.11962890625","10094.23828125","D3","1h","double_producer","KO"
"45796","3506.42114257812","3149.07080078125","D3","1h","double_producer","KO"
"45797","2004.06164550781","726.630432128906","D3","1h","double_producer","KO"
"45798","3611.28369140625","2207.79907226562","D3","1h","double_producer","KO"
"45799","4595.2041015625","3132.67407226562","D3","1h","double_producer","KO"
"45800","2136.26879882812","5082.36083984375","D3","1h","double_producer","KO"
"45801","3000.0703125","601.908081054688","D3","1h","double_producer","KO"
"45802","4495.4189453125","8087.43115234375","D3","1h","double_producer","KO"
"45803","3408.896484375","1638.50769042969","D3","1h","double_producer","KO"
"45804","2187.59790039062","3145.74682617188","D3","1h","double_producer","KO"
"45805","2866.50073242188","1043.57556152344","D3","1h","double_producer","KO"
"45806","2283.44506835938","8220.404296875","D3","1h","double_producer","KO"
"45807","2318.81103515625","1723.37158203125","D3","1h","double_producer","KO"
"45808","5600.66015625","9736.513671875","D3","1h","double_producer","KO"
"45809","5012.4697265625","5866.29052734375","D3","1h","double_producer","KO"
"45810","3465.2529296875","15307.3427734375","D3","1h","double_producer","KO"
"45811","6105.208984375","5262.5966796875","D3","1h","double_producer","KO"
"45812","1932.44836425781","6959.9130859375","D3","1h","double_producer","KO"
"45813","1864.73400878906","2931.86059570312","D3","1h","double_producer","KO"
"45814","5254.74560546875","11587.7705078125","D3","1h","double_producer","KO"
"45815","2748.87182617188","3565.69555664062","D3","1h","double_producer","KO"
"45816","1638.04638671875","1341.56665039062","D3","1h","double_producer","KO"
"45817","1764.46569824219","841.780700683594","D3","1h","double_producer","KO"
"45818","3981.72607421875","17762.333984375","D3","1h","double_producer","KO"
"45819","2254.42993164062","1649.33776855469","D3","1h","double_producer","KO"
"45820","4831.6826171875","7793.98681640625","D3","1h","double_producer","KO"
"45821","1809.44763183594","1687.03930664062","D3","1h","double_producer","KO"
"45822","3344.55737304688","2480.52954101562","D3","1h","double_producer","KO"
"45823","1996.03271484375","4504.67724609375","D3","1h","double_producer","KO"
"45824","4404.03271484375","3248.75415039062","D3","1h","double_producer","KO"
"45825","3452.13671875","1223.80822753906","D3","1h","double_producer","KO"
"45826","1794.36926269531","2302.32836914062","D3","1h","double_producer","KO"
"45827","1988.06384277344","769.616027832031","D3","1h","double_producer","KO"
"45828","2318.45166015625","4903.73486328125","D3","1h","double_producer","KO"
"45829","1965.62731933594","804.199340820312","D3","1h","double_producer","KO"
"45830","2936.69555664062","1814.96594238281","D3","1h","double_producer","KO"
"45831","1913.17712402344","3756.92529296875","D3","1h","double_producer","KO"
"45832","2185.49462890625","2174.23681640625","D3","1h","double_producer","KO"
"45833","4982.388671875","14126.6630859375","D3","1h","double_producer","KO"
"45834","2266.88891601562","525.798583984375","D3","1h","double_producer","KO"
"45835","3825.517578125","2532.33081054688","D3","1h","double_producer","KO"
"45836","3132.10498046875","9192.9169921875","D3","1h","double_producer","KO"
"45837","1848.17492675781","11164.46875","D3","1h","double_producer","KO"
"45838","1962.12084960938","9630.8388671875","D3","1h","double_producer","KO"
"45839","2694.5576171875","3650.7900390625","D3","1h","double_producer","KO"
"45840","5585.58837890625","1888.6435546875","D3","1h","double_producer","KO"
"45841","2265.54443359375","650.707153320312","D3","1h","double_producer","KO"
"45842","2648.92895507812","3967.23461914062","D3","1h","double_producer","KO"
"45843","2134.39086914062","2505.28051757812","D3","1h","double_producer","KO"
"45844","5008.46240234375","4951.25439453125","D3","1h","double_producer","KO"
"45845","2380.576171875","6184.98388671875","D3","1h","double_producer","KO"
"45846","4128.36767578125","11094.021484375","D3","1h","double_producer","KO"
"45847","2279.22192382812","843.799438476562","D3","1h","double_producer","KO"
"45848","2340.53930664062","5299.03857421875","D3","1h","double_producer","KO"
"45849","1633.03002929688","1672.70581054688","D3","1h","double_producer","KO"
"45850","2250.18774414062","10671.2919921875","D3","1h","double_producer","KO"
"45851","5333.15771484375","19009.49609375","D3","1h","double_producer","KO"
"45852","1849.35925292969","845.901489257812","D3","1h","double_producer","KO"
"45853","3884.51123046875","11317.2900390625","D3","1h","double_producer","KO"
"45854","2399.9755859375","1321.05749511719","D3","1h","double_producer","KO"
"45855","4019.79223632812","5636.38232421875","D3","1h","double_producer","KO"
"45856","3079.890625","5137.23876953125","D3","1h","double_producer","KO"
"45857","2140.33715820312","2636.4072265625","D3","1h","double_producer","KO"
"45858","2106.4208984375","4606.7744140625","D3","1h","double_producer","KO"
"45859","4060.46923828125","10391.1337890625","D3","1h","double_producer","KO"
"45860","2582.82373046875","1453.51818847656","D3","1h","double_producer","KO"
"45861","1747.49670410156","1127.08996582031","D3","1h","double_producer","KO"
"45862","1756.52416992188","521.800476074219","D3","1h","double_producer","KO"
"45863","2159.17749023438","2036.72119140625","D3","1h","double_producer","KO"
"45864","2054.47338867188","1505.99938964844","D3","1h","double_producer","KO"
"45865","1982.4033203125","6762.47998046875","D3","1h","double_producer","KO"
"45866","3127.962890625","1380.05786132812","D3","1h","double_producer","KO"
"45867","6111.080078125","16029.947265625","D3","1h","double_producer","KO"
"45868","4723.4287109375","4960.56005859375","D3","1h","double_producer","KO"
"45869","1998.75964355469","2927.19506835938","D3","1h","double_producer","KO"
"45870","3245.0263671875","7684.23095703125","D3","1h","double_producer","KO"
"45871","2719.0771484375","3871.83935546875","D3","1h","double_producer","KO"
"45872","2379.38403320312","7587.7216796875","D3","1h","double_producer","KO"
"45873","1694.50378417969","1655.99328613281","D3","1h","double_producer","KO"
"45874","2144.9794921875","4108.26123046875","D3","1h","double_producer","KO"
"45875","2292.3916015625","4510.7744140625","D3","1h","double_producer","KO"
"45876","1838.30688476562","1328.05786132812","D3","1h","double_producer","KO"
"45877","4912.66552734375","19765.869140625","D3","1h","double_producer","KO"
"45878","4404.25634765625","6120.41650390625","D3","1h","double_producer","KO"
"45879","1816.54028320312","6245.53076171875","D3","1h","double_producer","KO"
"45880","3567.00219726562","5255.29833984375","D3","1h","double_producer","KO"
"45881","2862.501953125","3835.53149414062","D3","1h","double_producer","KO"
"45882","1923.93579101562","4869.7939453125","D3","1h","double_producer","KO"
"45883","2887.14135742188","6961.17431640625","D3","1h","double_producer","KO"
"45884","3531.38647460938","6353.44580078125","D3","1h","double_producer","KO"
"45885","2047.92700195312","8660.2890625","D3","1h","double_producer","KO"
"45886","4252.60498046875","7189.7705078125","D3","1h","double_producer","KO"
"45887","3814.55541992188","13654.412109375","D3","1h","double_producer","KO"
"45888","2146.5400390625","2907.986328125","D3","1h","double_producer","KO"
"45889","2479.49340820312","2736.39282226562","D3","1h","double_producer","KO"
"45890","3258.69750976562","725.280334472656","D3","1h","double_producer","KO"
"45891","3190.16918945312","820.630737304688","D3","1h","double_producer","KO"
"45892","2053.95947265625","5149.38623046875","D3","1h","double_producer","KO"
"45893","2353.53442382812","911.758361816406","D3","1h","double_producer","KO"
"45894","2688.78271484375","6306.17578125","D3","1h","double_producer","KO"
"45895","3528.3857421875","9558.1875","D3","1h","double_producer","KO"
"45896","2261.775390625","2640.6923828125","D3","1h","double_producer","KO"
"45897","2183.63330078125","7203.2978515625","D3","1h","double_producer","KO"
"45898","1908.92138671875","2015.70825195312","D3","1h","double_producer","KO"
"45899","2241.32299804688","4246.83642578125","D3","1h","double_producer","KO"
"45900","1832.78405761719","968.437255859375","D3","1h","double_producer","KO"
"45901","1629.48522949219","665.356323242188","D3","1h","double_producer","KO"
"45902","1608.50524902344","3313.12109375","D3","1h","double_producer","KO"
"45903","3383.64233398438","6185.18212890625","D3","1h","double_producer","KO"
"45904","2200.232421875","1999.16577148438","D3","1h","double_producer","KO"
"45905","2739.92944335938","3229.82299804688","D3","1h","double_producer","KO"
"45906","4087.1865234375","3439.27758789062","D3","1h","double_producer","KO"
"45907","1660.49523925781","1772.607421875","D3","1h","double_producer","KO"
"45908","2015.251953125","10934.564453125","D3","1h","double_producer","KO"
"45909","2044.86450195312","2347.6005859375","D3","1h","double_producer","KO"
"45910","3473.16357421875","1567.45520019531","D3","1h","double_producer","KO"
"45911","4614.41259765625","19034.40625","D3","1h","double_producer","KO"
"45912","4393.625","14355.84375","D3","1h","double_producer","KO"
"45913","2546.962890625","1256.3916015625","D3","1h","double_producer","KO"
"45914","3428.33618164062","10568.7158203125","D3","1h","double_producer","KO"
"45915","2172.974609375","1593.85620117188","D3","1h","double_producer","KO"
"45916","1914.20141601562","8292.9033203125","D3","1h","double_producer","KO"
"45917","2014.71435546875","12638.4111328125","D3","1h","double_producer","KO"
"45918","2198.37719726562","16184.494140625","D3","1h","double_producer","KO"
"45919","2962.806640625","2833.73046875","D3","1h","double_producer","KO"
"45920","2401.744140625","6188.16259765625","D3","1h","double_producer","KO"
"45921","2133.71020507812","4585.69189453125","D3","1h","double_producer","KO"
"45922","1922.48706054688","3263.14086914062","D3","1h","double_producer","KO"
"45923","2553.60424804688","10586.052734375","D3","1h","double_producer","KO"
"45924","3127.0009765625","3492.5478515625","D3","1h","double_producer","KO"
"45925","1601.91076660156","8064.55126953125","D3","1h","double_producer","KO"
"45926","2536.69213867188","8183.53662109375","D3","1h","double_producer","KO"
"45927","1821.69091796875","4543.25048828125","D3","1h","double_producer","KO"
"45928","3031.63623046875","2186.3037109375","D3","1h","double_producer","KO"
"45929","2375.54565429688","938.081420898438","D3","1h","double_producer","KO"
"45930","2399.50317382812","1511.64282226562","D3","1h","double_producer","KO"
"45931","2279.71948242188","4572.88916015625","D3","1h","double_producer","KO"
"45932","1737.7841796875","2445.46240234375","D3","1h","double_producer","KO"
"45933","5154.6611328125","6580.521484375","D3","1h","double_producer","KO"
"45934","2863.5302734375","2441.64624023438","D3","1h","double_producer","KO"
"45935","3168.00927734375","2468.17211914062","D3","1h","double_producer","KO"
"45936","2281.5078125","566.546936035156","D3","1h","double_producer","KO"
"45937","1615.70678710938","2364.91259765625","D3","1h","double_producer","KO"
"45938","2383.40942382812","6086.54052734375","D3","1h","double_producer","KO"
"45939","2530.44848632812","3827.25512695312","D3","1h","double_producer","KO"
"45940","3773.7705078125","3376.15454101562","D3","1h","double_producer","KO"
"45941","2006.71203613281","4793.27392578125","D3","1h","double_producer","KO"
"45942","2237.1826171875","742.183044433594","D3","1h","double_producer","KO"
"45943","2689.8359375","1762.65014648438","D3","1h","double_producer","KO"
"45944","3111.72607421875","8599.7919921875","D3","1h","double_producer","KO"
"45945","1715.17980957031","2621.62744140625","D3","1h","double_producer","KO"
"45946","3374.86645507812","1819.43127441406","D3","1h","double_producer","KO"
"45947","3040.76342773438","2389.00415039062","D3","1h","double_producer","KO"
"45948","2503.85913085938","15494.1220703125","D3","1h","double_producer","KO"
"45949","4529.7158203125","13290.1884765625","D3","1h","double_producer","KO"
"45950","1941.2958984375","2717.92797851562","D3","1h","double_producer","KO"
"45951","3457.64184570312","16457.521484375","D3","1h","double_producer","KO"
"45952","2837.89038085938","2036.93151855469","D3","1h","double_producer","KO"
"45953","2531.27392578125","589.643798828125","D3","1h","double_producer","KO"
"45954","3010.89501953125","957.445739746094","D3","1h","double_producer","KO"
"45955","4544.04833984375","21369.3125","D3","1h","double_producer","KO"
"45956","4556.73486328125","7298.38037109375","D3","1h","double_producer","KO"
"45957","2647.42309570312","15286.1435546875","D3","1h","double_producer","KO"
"45958","2561.97338867188","15105.1181640625","D3","1h","double_producer","KO"
"45959","1595.36608886719","1152.1162109375","D3","1h","double_producer","KO"
"45960","3039.21630859375","4798.93212890625","D3","1h","double_producer","KO"
"45961","3354.2021484375","3911.8544921875","D3","1h","double_producer","KO"
"45962","2066.0146484375","2066.30151367188","D3","1h","double_producer","KO"
"45963","2208.65356445312","11224.845703125","D3","1h","double_producer","KO"
"45964","3282.79516601562","1234.70275878906","D3","1h","double_producer","KO"
"45965","2131.58740234375","485.695953369141","D3","1h","double_producer","KO"
"45966","3585.26196289062","8276.2998046875","D3","1h","double_producer","KO"
"45967","1708.13061523438","1811.10266113281","D3","1h","double_producer","KO"
"45968","2610.45239257812","5841.48486328125","D3","1h","double_producer","KO"
"45969","4373.11572265625","1787.03149414062","D3","1h","double_producer","KO"
"45970","3188.0048828125","5045.9580078125","D3","1h","double_producer","KO"
"45971","1769.53845214844","6356.32470703125","D3","1h","double_producer","KO"
"45972","13264.728515625","11473.69921875","D3","1h","double_producer","KO"
"45973","2874.72265625","7752.45947265625","D3","1h","double_producer","KO"
"45974","1775.64721679688","1882.04064941406","D3","1h","double_producer","KO"
"45975","1994.91418457031","1895.99243164062","D3","1h","double_producer","KO"
"45976","2308.46264648438","3600.96557617188","D3","1h","double_producer","KO"
"45977","3377.03076171875","5419.3466796875","D3","1h","double_producer","KO"
"45978","2078.78295898438","12678.7119140625","D3","1h","double_producer","KO"
"45979","3732.92163085938","5556.81494140625","D3","1h","double_producer","KO"
"45980","2982.0537109375","9942.3564453125","D3","1h","double_producer","KO"
"45981","2377.3310546875","2645.55590820312","D3","1h","double_producer","KO"
"45982","2022.14916992188","1837.91223144531","D3","1h","double_producer","KO"
"45983","2440.50390625","13210.7509765625","D3","1h","double_producer","KO"
"45984","1664.78332519531","1154.97399902344","D3","1h","double_producer","KO"
"45985","3903.84814453125","5493.23876953125","D3","1h","double_producer","KO"
"45986","5277.30859375","3150.37280273438","D3","1h","double_producer","KO"
"45987","4000.78100585938","533.186889648438","D3","1h","double_producer","KO"
"45988","2031.95678710938","7761.71728515625","D3","1h","double_producer","KO"
"45989","2708.37744140625","8220.23046875","D3","1h","double_producer","KO"
"45990","1608.53601074219","7411.6689453125","D3","1h","double_producer","KO"
"45991","2430.05786132812","9034.9052734375","D3","1h","double_producer","KO"
"45992","2474.82202148438","1858.39807128906","D3","1h","double_producer","KO"
"45993","1859.60632324219","4113.3916015625","D3","1h","double_producer","KO"
"45994","3631.30151367188","8958.29296875","D3","1h","double_producer","KO"
"45995","1822.32434082031","5856.84814453125","D3","1h","double_producer","KO"
"45996","3545.56396484375","577.457763671875","D3","1h","double_producer","KO"
"45997","2904.33056640625","8047.96728515625","D3","1h","double_producer","KO"
"45998","1627.48645019531","1809.2646484375","D3","1h","double_producer","KO"
"45999","1994.7451171875","5842.41552734375","D3","1h","double_producer","KO"
"46000","3248.92138671875","1756.15319824219","D3","1h","double_producer","KO"
"46001","1671.82678222656","4295.0859375","D3","1h","double_producer","KO"
"46002","2747.4765625","1408.45263671875","D3","1h","double_producer","KO"
"46003","1761.3603515625","646.72314453125","D3","1h","double_producer","KO"
"46004","6730.6064453125","4475.85546875","D3","1h","double_producer","KO"
"46005","2272.11376953125","2313.35961914062","D3","1h","double_producer","KO"
"46006","1651.51501464844","3340.58862304688","D3","1h","double_producer","KO"
"46007","3078.17602539062","9692.8857421875","D3","1h","double_producer","KO"
"46008","1894.95910644531","8276.724609375","D3","1h","double_producer","KO"
"46009","2698.50756835938","4517.10595703125","D3","1h","double_producer","KO"
"46010","2885.40576171875","1175.33142089844","D3","1h","double_producer","KO"
"46011","3640.31860351562","541.575805664062","D3","1h","double_producer","KO"
"46012","2386.27661132812","2296.61889648438","D3","1h","double_producer","KO"
"46013","2824.36938476562","900.486877441406","D3","1h","double_producer","KO"
"46014","1857.07165527344","10381.2578125","D3","1h","double_producer","KO"
"46015","2290.3642578125","1687.77893066406","D3","1h","double_producer","KO"
"46016","2284.94458007812","2027.53344726562","D3","1h","double_producer","KO"
"46017","5057.7666015625","563.422607421875","D3","1h","double_producer","KO"
"46018","1682.728515625","3951.00048828125","D3","1h","double_producer","KO"
"46019","1610.94970703125","1612.00695800781","D3","1h","double_producer","KO"
"46020","1718.96655273438","2164.30908203125","D3","1h","double_producer","KO"
"46021","2905.27319335938","5687.205078125","D3","1h","double_producer","KO"
"46022","1653.12951660156","1109.38842773438","D3","1h","double_producer","KO"
"46023","2740.28637695312","3026.4853515625","D3","1h","double_producer","KO"
"46024","2749.2978515625","6961.31982421875","D3","1h","double_producer","KO"
"46025","5281.37158203125","2314.21728515625","D3","1h","double_producer","KO"
"46026","2253.87231445312","2925.2255859375","D3","1h","double_producer","KO"
"46027","1820.51293945312","674.177917480469","D3","1h","double_producer","KO"
"46028","1879.99304199219","4620.7998046875","D3","1h","double_producer","KO"
"46029","2538.51025390625","7831.87841796875","D3","1h","double_producer","KO"
"46030","2557.16674804688","3740.4580078125","D3","1h","double_producer","KO"
"46031","1772.6494140625","25081.31640625","D3","1h","double_producer","KO"
"46032","1919.68359375","2119.62158203125","D3","1h","double_producer","KO"
"46033","2350.16821289062","1308.95520019531","D3","1h","double_producer","KO"
"46034","2893.04809570312","7015.93408203125","D3","1h","double_producer","KO"
"46035","1939.16003417969","4093.33715820312","D3","1h","double_producer","KO"
"46036","4085.419921875","7069.14501953125","D3","1h","double_producer","KO"
"46037","4043.80883789062","20852.48046875","D3","1h","double_producer","KO"
"46038","3743.32446289062","15802.515625","D3","1h","double_producer","KO"
"46039","2964.21533203125","571.944885253906","D3","1h","double_producer","KO"
"46040","2434.58911132812","531.494201660156","D3","1h","double_producer","KO"
"46041","2223.94116210938","2010.23693847656","D3","1h","double_producer","KO"
"46042","3278.2119140625","18101.736328125","D3","1h","double_producer","KO"
"46043","1613.27661132812","2022.75622558594","D3","1h","double_producer","KO"
"46044","3739.81298828125","5607.13330078125","D3","1h","double_producer","KO"
"46045","3490.70166015625","10877.86328125","D3","1h","double_producer","KO"
"46046","1683.69665527344","3661.41162109375","D3","1h","double_producer","KO"
"46047","2697.91918945312","1166.21142578125","D3","1h","double_producer","KO"
"46048","5036.455078125","5341.77880859375","D3","1h","double_producer","KO"
"46049","2913.17041015625","1131.1083984375","D3","1h","double_producer","KO"
"46050","2035.7724609375","1717.64245605469","D3","1h","double_producer","KO"
"46051","2946.41552734375","15185.578125","D3","1h","double_producer","KO"
"46052","2880.02856445312","6343.228515625","D3","1h","double_producer","KO"
"46053","1747.52453613281","533.365661621094","D3","1h","double_producer","KO"
"46054","1658.01110839844","3349.560546875","D3","1h","double_producer","KO"
"46055","2205.04443359375","1096.77221679688","D3","1h","double_producer","KO"
"46056","2518.94970703125","846.121459960938","D3","1h","double_producer","KO"
"46057","2467.39013671875","1088.38122558594","D3","1h","double_producer","KO"
"46058","6742.51611328125","1073.86218261719","D3","1h","double_producer","KO"
"46059","2457.21240234375","1071.55224609375","D3","1h","double_producer","KO"
"46060","3186.50756835938","5057.5380859375","D3","1h","double_producer","KO"
"46061","2817.72119140625","1485.92858886719","D3","1h","double_producer","KO"
"46062","1637.01953125","3275.21313476562","D3","1h","double_producer","KO"
"46063","1637.29565429688","6244.49560546875","D3","1h","double_producer","KO"
"46064","1997.27380371094","18706.943359375","D3","1h","double_producer","KO"
"46065","2027.61389160156","1177.01965332031","D3","1h","double_producer","KO"
"46066","3602.86499023438","1839.2509765625","D3","1h","double_producer","KO"
"46067","3013.85229492188","2514.33325195312","D3","1h","double_producer","KO"
"46068","3743.18237304688","1440.68676757812","D3","1h","double_producer","KO"
"46069","3284.05004882812","7272.65185546875","D3","1h","double_producer","KO"
"46070","2816.34765625","1532.67431640625","D3","1h","double_producer","KO"
"46071","3017.65991210938","5605.6044921875","D3","1h","double_producer","KO"
"46072","1748.8779296875","4295.3681640625","D3","1h","double_producer","KO"
"46073","3247.2998046875","7913.5498046875","D3","1h","double_producer","KO"
"46074","1730.63195800781","8004.595703125","D3","1h","double_producer","KO"
"46075","2221.2470703125","2380.94653320312","D3","1h","double_producer","KO"
"46076","3340.09326171875","6133.63818359375","D3","1h","double_producer","KO"
"46077","1884.2080078125","3837.8056640625","D3","1h","double_producer","KO"
"46078","1810.92590332031","1535.42919921875","D3","1h","double_producer","KO"
"46079","2281.24829101562","2094.84155273438","D3","1h","double_producer","KO"
"46080","1766.79016113281","484.903137207031","D3","1h","double_producer","KO"
"46081","2364.5107421875","19935.83984375","D3","1h","double_producer","KO"
"46082","2118.80346679688","3726.42138671875","D3","1h","double_producer","KO"
"46083","2723.36157226562","10576.044921875","D3","1h","double_producer","KO"
"46084","4987.4345703125","19106.58203125","D3","1h","double_producer","KO"
"46085","2948.12353515625","19836.95703125","D3","1h","double_producer","KO"
"46086","3149.546875","17538.427734375","D3","1h","double_producer","KO"
"46087","2119.21655273438","2647.81323242188","D3","1h","double_producer","KO"
"46088","2249.35424804688","1656.41357421875","D3","1h","double_producer","KO"
"46089","3182.244140625","7170.22314453125","D3","1h","double_producer","KO"
"46090","1835.0146484375","486.264831542969","D3","1h","double_producer","KO"
"46091","1595.28576660156","3124.56201171875","D3","1h","double_producer","KO"
"46092","6691.60986328125","21144.578125","D3","1h","double_producer","KO"
"46093","1647.43994140625","663.005187988281","D3","1h","double_producer","KO"
"46094","1726.21508789062","9068.005859375","D3","1h","double_producer","KO"
"46095","2548.88525390625","6212.86865234375","D3","1h","double_producer","KO"
"46096","1676.6279296875","2914.74682617188","D3","1h","double_producer","KO"
"46097","3436.71240234375","2568.35620117188","D3","1h","double_producer","KO"
"46098","4529.1064453125","1181.64501953125","D3","1h","double_producer","KO"
"46099","2077.23559570312","2318.52001953125","D3","1h","double_producer","KO"
"46100","3881.71728515625","22353.783203125","D3","1h","double_producer","KO"
"46101","2098.27587890625","678.819641113281","D3","1h","double_producer","KO"
"46102","3091.61767578125","9501.0703125","D3","1h","double_producer","KO"
"46103","1731.37475585938","15021.2353515625","D3","1h","double_producer","KO"
"46104","2239.27807617188","4667.77392578125","D3","1h","double_producer","KO"
"46105","6117.435546875","909.216125488281","D3","1h","double_producer","KO"
"46106","2464.43115234375","648.088745117188","D3","1h","double_producer","KO"
"46107","1960.99621582031","3962.78344726562","D3","1h","double_producer","KO"
"46108","4696.19091796875","4694.94970703125","D3","1h","double_producer","KO"
"46109","1971.72802734375","1288.34020996094","D3","1h","double_producer","KO"
"46110","1661.35046386719","3437.82788085938","D3","1h","double_producer","KO"
"46111","4021.55419921875","9352.921875","D3","1h","double_producer","KO"
"46112","3066.60473632812","13423.3359375","D3","1h","double_producer","KO"
"46113","3828.06518554688","3198.94873046875","D3","1h","double_producer","KO"
"46114","5737.55615234375","4224.966796875","D3","1h","double_producer","KO"
"46115","2329.23876953125","1798.23522949219","D3","1h","double_producer","KO"
"46116","3091.72778320312","6766.67431640625","D3","1h","double_producer","KO"
"46117","1835.17834472656","4078.1376953125","D3","1h","double_producer","KO"
"46118","2669.90283203125","2604.7578125","D3","1h","double_producer","KO"
"46119","2950.51025390625","21123.8046875","D3","1h","double_producer","KO"
"46120","1941.2099609375","16981.560546875","D3","1h","double_producer","KO"
"46121","2695.47290039062","6240.25048828125","D3","1h","double_producer","KO"
"46122","3086.77368164062","7229.35693359375","D3","1h","double_producer","KO"
"46123","3032.642578125","1708.89611816406","D3","1h","double_producer","KO"
"46124","1977.09375","4007.76733398438","D3","1h","double_producer","KO"
"46125","3589.49047851562","4310.33154296875","D3","1h","double_producer","KO"
"46126","5085.13134765625","32344.7265625","D3","1h","double_producer","KO"
"46127","2606.140625","4099.4130859375","D3","1h","double_producer","KO"
"46128","1858.89477539062","4699.7177734375","D3","1h","double_producer","KO"
"46129","1832.15270996094","1094.72119140625","D3","1h","double_producer","KO"
"46130","4055.83740234375","7165.0498046875","D3","1h","double_producer","KO"
"46131","2301.2734375","2926.49926757812","D3","1h","double_producer","KO"
"46132","2281.67919921875","8657.7080078125","D3","1h","double_producer","KO"
"46133","1625.05029296875","1624.35437011719","D3","1h","double_producer","KO"
"46134","2788.7900390625","11940.9052734375","D3","1h","double_producer","KO"
"46135","1891.12268066406","4951.26708984375","D3","1h","double_producer","KO"
"46136","2073.04614257812","3948.54467773438","D3","1h","double_producer","KO"
"46137","2396.02661132812","5183.40673828125","D3","1h","double_producer","KO"
"46138","2370.48706054688","7086.89111328125","D3","1h","double_producer","KO"
"46139","5883.44189453125","22299.48828125","D3","1h","double_producer","KO"
"46140","1959.54833984375","9185.1123046875","D3","1h","double_producer","KO"
"46141","2097.39526367188","18581.939453125","D3","1h","double_producer","KO"
"46142","2626.34448242188","9552.1044921875","D3","1h","double_producer","KO"
"46143","6217.8330078125","26508.923828125","D3","1h","double_producer","KO"
"46144","2652.1337890625","5690.58154296875","D3","1h","double_producer","KO"
"46145","1801.58435058594","2515.6337890625","D3","1h","double_producer","KO"
"46146","4068.79248046875","1429.33728027344","D3","1h","double_producer","KO"
"46147","3182.44409179688","7694.61474609375","D3","1h","double_producer","KO"
"46148","3930.67431640625","8313.6611328125","D3","1h","double_producer","KO"
"46149","2403.92358398438","4876.185546875","D3","1h","double_producer","KO"
"46150","2199.80053710938","2529.67919921875","D3","1h","double_producer","KO"
"46151","2702.12451171875","637.25341796875","D3","1h","double_producer","KO"
"46152","3909.98071289062","1098.41271972656","D3","1h","double_producer","KO"
"46153","2883.6884765625","4639.1376953125","D3","1h","double_producer","KO"
"46154","2283.57153320312","12059.8525390625","D3","1h","double_producer","KO"
"46155","1660.70703125","614.051147460938","D3","1h","double_producer","KO"
"46156","1944.37060546875","4215.38232421875","D3","1h","double_producer","KO"
"46157","4384.5087890625","2184.95703125","D3","1h","double_producer","KO"
"46158","1769.87353515625","2040.61181640625","D3","1h","double_producer","KO"
"46159","2155.91943359375","1632.22888183594","D3","1h","double_producer","KO"
"46160","2350.49560546875","12657.3203125","D3","1h","double_producer","KO"
"46161","2646.376953125","4309.41943359375","D3","1h","double_producer","KO"
"46162","1725.01989746094","13411.7509765625","D3","1h","double_producer","KO"
"46163","2579.39526367188","3531.61865234375","D3","1h","double_producer","KO"
"46164","3699.61987304688","1967.62512207031","D3","1h","double_producer","KO"
"46165","3484.1884765625","7607.8349609375","D3","1h","double_producer","KO"
"46166","3054.23608398438","3331.009765625","D3","1h","double_producer","KO"
"46167","1885.27307128906","1896.47546386719","D3","1h","double_producer","KO"
"46168","2005.92639160156","5478.4326171875","D3","1h","double_producer","KO"
"46169","3061.13696289062","1939.01184082031","D3","1h","double_producer","KO"
"46170","1598.64013671875","2633.68627929688","D3","1h","double_producer","KO"
"46171","2808.29467773438","3719.22021484375","D3","1h","double_producer","KO"
"46172","1788.125","5375.4365234375","D3","1h","double_producer","KO"
"46173","3025.2578125","701.263366699219","D3","1h","double_producer","KO"
"46174","3285.87329101562","9800.5244140625","D3","1h","double_producer","KO"
"46175","2817.39184570312","4024.14672851562","D3","1h","double_producer","KO"
"46176","3269.01147460938","12236.509765625","D3","1h","double_producer","KO"
"46177","3088.73193359375","12562.494140625","D3","1h","double_producer","KO"
"46178","1665.9921875","3085.58642578125","D3","1h","double_producer","KO"
"46179","4492.4658203125","10190.0361328125","D3","1h","double_producer","KO"
"46180","2403.34643554688","11904.83984375","D3","1h","double_producer","KO"
"46181","3277.34985351562","5228.2431640625","D3","1h","double_producer","KO"
"46182","3090.16821289062","4042.07788085938","D3","1h","double_producer","KO"
"46183","1918.68103027344","1888.04235839844","D3","1h","double_producer","KO"
"46184","3307.04052734375","6335.25","D3","1h","double_producer","KO"
"46185","5348.91796875","1515.04077148438","D3","1h","double_producer","KO"
