"","IFNG","TNF","Donor","timepoint","quadrant","NA"
"38113","4310.19189453125","377.269958496094","D1","4h","IFN_single_producer","KO"
"38114","9604.5634765625","139.840087890625","D1","4h","IFN_single_producer","KO"
"38115","31658.984375","469.746429443359","D1","4h","IFN_single_producer","KO"
"38116","6140.12890625","330.674957275391","D1","4h","IFN_single_producer","KO"
"38117","9017.0615234375","332.259643554688","D1","4h","IFN_single_producer","KO"
"38118","13554.69921875","251.822250366211","D1","4h","IFN_single_producer","KO"
"38119","2588.322265625","269.747222900391","D1","4h","IFN_single_producer","KO"
"38120","10982.69921875","125.945991516113","D1","4h","IFN_single_producer","KO"
"38121","1817.14184570312","316.210632324219","D1","4h","IFN_single_producer","KO"
"38122","11915.0732421875","390.586578369141","D1","4h","IFN_single_producer","KO"
"38123","8721.384765625","201.532928466797","D1","4h","IFN_single_producer","KO"
"38124","2013.84008789062","115.138305664062","D1","4h","IFN_single_producer","KO"
"38125","21388.525390625","326.916137695312","D1","4h","IFN_single_producer","KO"
"38126","18482.787109375","394.322387695312","D1","4h","IFN_single_producer","KO"
"38127","7184.5498046875","185.312271118164","D1","4h","IFN_single_producer","KO"
"38128","9588.712890625","-74.6886215209961","D1","4h","IFN_single_producer","KO"
"38129","2200.51000976562","299.373901367188","D1","4h","IFN_single_producer","KO"
"38130","3972.8193359375","292.730377197266","D1","4h","IFN_single_producer","KO"
"38131","9872.0283203125","342.929504394531","D1","4h","IFN_single_producer","KO"
"38132","2862.57446289062","316.457214355469","D1","4h","IFN_single_producer","KO"
"38133","2608.30493164062","89.8466796875","D1","4h","IFN_single_producer","KO"
"38134","5696.54638671875","256.570037841797","D1","4h","IFN_single_producer","KO"
"38135","1731.54382324219","260.997772216797","D1","4h","IFN_single_producer","KO"
"38136","9301.7099609375","136.410873413086","D1","4h","IFN_single_producer","KO"
"38137","14342.646484375","296.177947998047","D1","4h","IFN_single_producer","KO"
"38138","1605.47351074219","282.813079833984","D1","4h","IFN_single_producer","KO"
"38139","3560.79174804688","292.208312988281","D1","4h","IFN_single_producer","KO"
"38140","2261.69360351562","124.606101989746","D1","4h","IFN_single_producer","KO"
"38141","15935.353515625","288.014953613281","D1","4h","IFN_single_producer","KO"
"38142","19952.462890625","147.477111816406","D1","4h","IFN_single_producer","KO"
"38143","6147.65478515625","374.00146484375","D1","4h","IFN_single_producer","KO"
"38144","14031.0341796875","101.16529083252","D1","4h","IFN_single_producer","KO"
"38145","3685.56665039062","169.363403320312","D1","4h","IFN_single_producer","KO"
"38146","2705.4541015625","163.299011230469","D1","4h","IFN_single_producer","KO"
"38147","2504.9189453125","279.754302978516","D1","4h","IFN_single_producer","KO"
"38148","10513.2060546875","216.9892578125","D1","4h","IFN_single_producer","KO"
"38149","4507.6513671875","324.000122070312","D1","4h","IFN_single_producer","KO"
"38150","31125.251953125","72.1560287475586","D1","4h","IFN_single_producer","KO"
"38151","11933.8681640625","352.081604003906","D1","4h","IFN_single_producer","KO"
"38152","34769.25","291.442657470703","D1","4h","IFN_single_producer","KO"
"38153","10459.359375","148.46369934082","D1","4h","IFN_single_producer","KO"
"38154","1868.21398925781","459.537567138672","D1","4h","IFN_single_producer","KO"
"38155","19926.98828125","172.448165893555","D1","4h","IFN_single_producer","KO"
"38156","10579.5498046875","150.961776733398","D1","4h","IFN_single_producer","KO"
"38157","6554.7216796875","105.910934448242","D1","4h","IFN_single_producer","KO"
"38158","3116.42993164062","265.961975097656","D1","4h","IFN_single_producer","KO"
"38159","18066.9375","65.8381958007812","D1","4h","IFN_single_producer","KO"
"38160","2830.66918945312","180.480331420898","D1","4h","IFN_single_producer","KO"
"38161","2225.00561523438","140.926666259766","D1","4h","IFN_single_producer","KO"
"38162","13900.70703125","73.4376220703125","D1","4h","IFN_single_producer","KO"
"38163","3074.8564453125","419.388092041016","D1","4h","IFN_single_producer","KO"
"38164","20059.93359375","217.014038085938","D1","4h","IFN_single_producer","KO"
"38165","4915.54736328125","214.12223815918","D1","4h","IFN_single_producer","KO"
"38166","10444.7060546875","439.455413818359","D1","4h","IFN_single_producer","KO"
"38167","3752.83837890625","-22.4852619171143","D1","4h","IFN_single_producer","KO"
"38168","8637.431640625","105.092926025391","D1","4h","IFN_single_producer","KO"
"38169","3223.919921875","47.584789276123","D1","4h","IFN_single_producer","KO"
"38170","1852.48413085938","280.927612304688","D1","4h","IFN_single_producer","KO"
"38171","6200.5712890625","268.349670410156","D1","4h","IFN_single_producer","KO"
"38172","2158.49633789062","384.633453369141","D1","4h","IFN_single_producer","KO"
"38173","2316.09643554688","213.907363891602","D1","4h","IFN_single_producer","KO"
"38174","3558.01879882812","282.711517333984","D1","4h","IFN_single_producer","KO"
"38175","18257.8125","333.364318847656","D1","4h","IFN_single_producer","KO"
"38176","3042.52905273438","187.655868530273","D1","4h","IFN_single_producer","KO"
"38177","21046.0625","268.250671386719","D1","4h","IFN_single_producer","KO"
"38178","1735.51550292969","342.741394042969","D1","4h","IFN_single_producer","KO"
"38179","21916.05078125","164.07861328125","D1","4h","IFN_single_producer","KO"
"38180","2903.97119140625","306.487487792969","D1","4h","IFN_single_producer","KO"
"38181","1784.24743652344","41.9298858642578","D1","4h","IFN_single_producer","KO"
"38182","2436.79125976562","402.950958251953","D1","4h","IFN_single_producer","KO"
"38183","4402.82470703125","201.937728881836","D1","4h","IFN_single_producer","KO"
"38184","14503.431640625","184.695724487305","D1","4h","IFN_single_producer","KO"
"38185","3401.65454101562","158.305282592773","D1","4h","IFN_single_producer","KO"
"38186","12979.75","131.100509643555","D1","4h","IFN_single_producer","KO"
"38187","5772.7412109375","236.388336181641","D1","4h","IFN_single_producer","KO"
"38188","5622.06005859375","103.39217376709","D1","4h","IFN_single_producer","KO"
"38189","3406.95654296875","214.177963256836","D1","4h","IFN_single_producer","KO"
"38190","2345.9072265625","276.845794677734","D1","4h","IFN_single_producer","KO"
"38191","2296.810546875","446.571197509766","D1","4h","IFN_single_producer","KO"
"38192","3898.04833984375","88.3061599731445","D1","4h","IFN_single_producer","KO"
"38193","10595.8955078125","229.717681884766","D1","4h","IFN_single_producer","KO"
"38194","2583.81518554688","55.1514129638672","D1","4h","IFN_single_producer","KO"
"38195","8117.69482421875","463.808471679688","D1","4h","IFN_single_producer","KO"
"38196","1598.564453125","344.407348632812","D1","4h","IFN_single_producer","KO"
"38197","11448.521484375","313.744689941406","D1","4h","IFN_single_producer","KO"
"38198","9364.1455078125","251.034027099609","D1","4h","IFN_single_producer","KO"
"38199","2587.85205078125","87.715087890625","D1","4h","IFN_single_producer","KO"
"38200","4195.908203125","178.127288818359","D1","4h","IFN_single_producer","KO"
"38201","1989.03527832031","-96.7776107788086","D1","4h","IFN_single_producer","KO"
"38202","36978.9921875","422.406402587891","D1","4h","IFN_single_producer","KO"
"38203","2294.52734375","170.961822509766","D1","4h","IFN_single_producer","KO"
"38204","5298.99072265625","98.3146514892578","D1","4h","IFN_single_producer","KO"
"38205","2464.62182617188","333.773651123047","D1","4h","IFN_single_producer","KO"
"38206","8598.806640625","77.2051315307617","D1","4h","IFN_single_producer","KO"
"38207","1662.31518554688","88.3840408325195","D1","4h","IFN_single_producer","KO"
"38208","1732.93310546875","391.192718505859","D1","4h","IFN_single_producer","KO"
"38209","9557.5947265625","459.849609375","D1","4h","IFN_single_producer","KO"
"38210","16657.99609375","95.4133453369141","D1","4h","IFN_single_producer","KO"
"38211","2219.21630859375","302.827880859375","D1","4h","IFN_single_producer","KO"
"38212","9234.34765625","166.442123413086","D1","4h","IFN_single_producer","KO"
"38213","30432.5859375","260.148498535156","D1","4h","IFN_single_producer","KO"
"38214","2832.61474609375","307.510101318359","D1","4h","IFN_single_producer","KO"
"38215","2781.1708984375","322.478729248047","D1","4h","IFN_single_producer","KO"
"38216","3220.25170898438","61.0990753173828","D1","4h","IFN_single_producer","KO"
"38217","10617.1845703125","341.645965576172","D1","4h","IFN_single_producer","KO"
"38218","1642.576171875","279.530639648438","D1","4h","IFN_single_producer","KO"
"38219","10274.162109375","366.0966796875","D1","4h","IFN_single_producer","KO"
"38220","1752.34655761719","121.09659576416","D1","4h","IFN_single_producer","KO"
"38221","5886.775390625","184.966339111328","D1","4h","IFN_single_producer","KO"
"38222","6688.15478515625","315.918823242188","D1","4h","IFN_single_producer","KO"
"38223","4721.845703125","32.1126327514648","D1","4h","IFN_single_producer","KO"
"38224","4020.95239257812","195.645263671875","D1","4h","IFN_single_producer","KO"
"38225","7279.6435546875","249.527053833008","D1","4h","IFN_single_producer","KO"
"38226","1697.69189453125","82.1940002441406","D1","4h","IFN_single_producer","KO"
"38227","2748.48950195312","221.740127563477","D1","4h","IFN_single_producer","KO"
"38228","16958.587890625","108.012908935547","D1","4h","IFN_single_producer","KO"
"38229","13872.6044921875","196.572174072266","D1","4h","IFN_single_producer","KO"
"38230","12092.9755859375","132.318496704102","D1","4h","IFN_single_producer","KO"
"38231","20459.455078125","368.625427246094","D1","4h","IFN_single_producer","KO"
"38232","7019.2158203125","150.920547485352","D1","4h","IFN_single_producer","KO"
"38233","20816.34375","191.431427001953","D1","4h","IFN_single_producer","KO"
"38234","3523.0693359375","119.614196777344","D1","4h","IFN_single_producer","KO"
"38235","12230.86328125","266.239227294922","D1","4h","IFN_single_producer","KO"
"38236","11884.60546875","327.270965576172","D1","4h","IFN_single_producer","KO"
"38237","5364.89404296875","143.921768188477","D1","4h","IFN_single_producer","KO"
"38238","16813.515625","304.984985351562","D1","4h","IFN_single_producer","KO"
"38239","12659.4482421875","219.640350341797","D1","4h","IFN_single_producer","KO"
"38240","16090.58984375","75.0399932861328","D1","4h","IFN_single_producer","KO"
"38241","7716.232421875","102.389060974121","D1","4h","IFN_single_producer","KO"
"38242","3810.39208984375","276.612487792969","D1","4h","IFN_single_producer","KO"
"38243","1655.66540527344","278.113067626953","D1","4h","IFN_single_producer","KO"
"38244","2104.8701171875","128.152679443359","D1","4h","IFN_single_producer","KO"
"38245","24974.583984375","272.945068359375","D1","4h","IFN_single_producer","KO"
"38246","2182.693359375","154.04475402832","D1","4h","IFN_single_producer","KO"
"38247","1709.00646972656","279.671539306641","D1","4h","IFN_single_producer","KO"
"38248","18935.28515625","186.360809326172","D1","4h","IFN_single_producer","KO"
"38249","1717.72009277344","229.227493286133","D1","4h","IFN_single_producer","KO"
"38250","11659.74609375","159.546875","D1","4h","IFN_single_producer","KO"
"38251","17234.939453125","105.802909851074","D1","4h","IFN_single_producer","KO"
"38252","2452.55395507812","239.001770019531","D1","4h","IFN_single_producer","KO"
"38253","22539.09375","167.018524169922","D1","4h","IFN_single_producer","KO"
"38254","27845.849609375","394.137359619141","D1","4h","IFN_single_producer","KO"
"38255","3125.97338867188","121.470909118652","D1","4h","IFN_single_producer","KO"
"38256","2742.91796875","123.961250305176","D1","4h","IFN_single_producer","KO"
"38257","12867.0986328125","181.410980224609","D1","4h","IFN_single_producer","KO"
"38258","6752.240234375","448.949127197266","D1","4h","IFN_single_producer","KO"
"38259","14505.9638671875","254.048568725586","D1","4h","IFN_single_producer","KO"
"38260","8804.3193359375","249.469833374023","D1","4h","IFN_single_producer","KO"
"38261","2616.32373046875","334.361297607422","D1","4h","IFN_single_producer","KO"
"38262","11802.892578125","298.501434326172","D1","4h","IFN_single_producer","KO"
"38263","3852.85498046875","293.325439453125","D1","4h","IFN_single_producer","KO"
"38264","3107.28564453125","162.440963745117","D1","4h","IFN_single_producer","KO"
"38265","4840.40576171875","300.115997314453","D1","4h","IFN_single_producer","KO"
"38266","1736.78125","233.677139282227","D1","4h","IFN_single_producer","KO"
"38267","3405.95239257812","-29.1128940582275","D1","4h","IFN_single_producer","KO"
"38268","20357.140625","419.538665771484","D1","4h","IFN_single_producer","KO"
"38269","6920.31591796875","355.179504394531","D1","4h","IFN_single_producer","KO"
"38270","2471.07958984375","278.554107666016","D1","4h","IFN_single_producer","KO"
"38271","4994.98193359375","254.167526245117","D1","4h","IFN_single_producer","KO"
"38272","12459.4169921875","271.57080078125","D1","4h","IFN_single_producer","KO"
"38273","6565.55615234375","183.710693359375","D1","4h","IFN_single_producer","KO"
"38274","3431.80249023438","309.956176757812","D1","4h","IFN_single_producer","KO"
"38275","2561.40356445312","156.727767944336","D1","4h","IFN_single_producer","KO"
"38276","2686.01147460938","163.349227905273","D1","4h","IFN_single_producer","KO"
"38277","7409.8193359375","451.321807861328","D1","4h","IFN_single_producer","KO"
"38278","3067.7177734375","202.689575195312","D1","4h","IFN_single_producer","KO"
"38279","11508.412109375","181.087585449219","D1","4h","IFN_single_producer","KO"
"38280","13534.02734375","209.726409912109","D1","4h","IFN_single_producer","KO"
"38281","9042.86328125","429.207763671875","D1","4h","IFN_single_producer","KO"
"38282","10014.923828125","197.232772827148","D1","4h","IFN_single_producer","KO"
"38283","3929.9921875","192.519592285156","D1","4h","IFN_single_producer","KO"
"38284","3218.64819335938","153.713317871094","D1","4h","IFN_single_producer","KO"
"38285","20231.90625","333.416168212891","D1","4h","IFN_single_producer","KO"
"38286","3109.49560546875","-15.5099792480469","D1","4h","IFN_single_producer","KO"
"38287","1753.69165039062","20.1171875","D1","4h","IFN_single_producer","KO"
"38288","4366.1435546875","288.637939453125","D1","4h","IFN_single_producer","KO"
"38289","3680.88037109375","266.763427734375","D1","4h","IFN_single_producer","KO"
"38290","10317.33203125","385.215728759766","D1","4h","IFN_single_producer","KO"
"38291","1652.52770996094","281.579559326172","D1","4h","IFN_single_producer","KO"
"38292","4913.52783203125","390.435211181641","D1","4h","IFN_single_producer","KO"
"38293","21632.849609375","323.706817626953","D1","4h","IFN_single_producer","KO"
"38294","1659.8564453125","244.098648071289","D1","4h","IFN_single_producer","KO"
"38295","1794.74987792969","125.849006652832","D1","4h","IFN_single_producer","KO"
"38296","7991.2392578125","382.246856689453","D1","4h","IFN_single_producer","KO"
"38297","16917.64453125","195.351470947266","D1","4h","IFN_single_producer","KO"
"38298","37160.69921875","348.367614746094","D1","4h","IFN_single_producer","KO"
"38299","2060.552734375","278.078277587891","D1","4h","IFN_single_producer","KO"
"38300","3700.61206054688","124.843231201172","D1","4h","IFN_single_producer","KO"
"38301","16076.3291015625","273.882904052734","D1","4h","IFN_single_producer","KO"
"38302","2355.75927734375","118.678169250488","D1","4h","IFN_single_producer","KO"
"38303","4760.99365234375","267.899810791016","D1","4h","IFN_single_producer","KO"
"38304","5384.26611328125","50.079273223877","D1","4h","IFN_single_producer","KO"
"38305","7066.96484375","250.549514770508","D1","4h","IFN_single_producer","KO"
"38306","5571.86376953125","252.971466064453","D1","4h","IFN_single_producer","KO"
"38307","11110.4375","322.297760009766","D1","4h","IFN_single_producer","KO"
"38308","2087.16650390625","356.354370117188","D1","4h","IFN_single_producer","KO"
"38309","9771.6904296875","271.951904296875","D1","4h","IFN_single_producer","KO"
"38310","8364.619140625","298.656402587891","D1","4h","IFN_single_producer","KO"
"38311","1879.5478515625","461.118774414062","D1","4h","IFN_single_producer","KO"
"38312","14590.3251953125","304.787414550781","D1","4h","IFN_single_producer","KO"
"38313","15014.373046875","50.4675712585449","D1","4h","IFN_single_producer","KO"
"38314","17048.80859375","367.243957519531","D1","4h","IFN_single_producer","KO"
"38315","3269.9931640625","290.515411376953","D1","4h","IFN_single_producer","KO"
"38316","22789.98046875","449.600952148438","D1","4h","IFN_single_producer","KO"
"38317","5429.705078125","456.275848388672","D1","4h","IFN_single_producer","KO"
"38318","2133.98999023438","329.200134277344","D1","4h","IFN_single_producer","KO"
"38319","11356.431640625","140.121734619141","D1","4h","IFN_single_producer","KO"
"38320","4127.8095703125","247.771331787109","D1","4h","IFN_single_producer","KO"
"38321","5741.3583984375","151.506698608398","D1","4h","IFN_single_producer","KO"
"38322","9182.3212890625","297.837799072266","D1","4h","IFN_single_producer","KO"
"38323","10454.8056640625","159.555450439453","D1","4h","IFN_single_producer","KO"
"38324","17011.115234375","152.770599365234","D1","4h","IFN_single_producer","KO"
"38325","5620.30029296875","23.3156700134277","D1","4h","IFN_single_producer","KO"
"38326","1656.46618652344","309.980834960938","D1","4h","IFN_single_producer","KO"
"38327","26175.927734375","359.780883789062","D1","4h","IFN_single_producer","KO"
"38328","5932.45849609375","110.137802124023","D1","4h","IFN_single_producer","KO"
"38329","4718.41259765625","118.902420043945","D1","4h","IFN_single_producer","KO"
"38330","4251.6337890625","147.057052612305","D1","4h","IFN_single_producer","KO"
"38331","11406.8125","-22.3746719360352","D1","4h","IFN_single_producer","KO"
"38332","9235.1787109375","264.222442626953","D1","4h","IFN_single_producer","KO"
"38333","13193.7119140625","124.457405090332","D1","4h","IFN_single_producer","KO"
"38334","21303.783203125","422.450164794922","D1","4h","IFN_single_producer","KO"
"38335","3807.86767578125","265.453308105469","D1","4h","IFN_single_producer","KO"
"38336","2054.51538085938","165.329696655273","D1","4h","IFN_single_producer","KO"
"38337","9974.185546875","87.5268783569336","D1","4h","IFN_single_producer","KO"
"38338","4581.6962890625","85.1489562988281","D1","4h","IFN_single_producer","KO"
"38339","7129.580078125","197.321105957031","D1","4h","IFN_single_producer","KO"
"38340","3755.60546875","263.937103271484","D1","4h","IFN_single_producer","KO"
"38341","12346.3798828125","111.116806030273","D1","4h","IFN_single_producer","KO"
"38342","9521.2099609375","223.254959106445","D1","4h","IFN_single_producer","KO"
"38343","5034.51708984375","412.701354980469","D1","4h","IFN_single_producer","KO"
"38344","13314.0595703125","227.852554321289","D1","4h","IFN_single_producer","KO"
"38345","17725.173828125","319.964874267578","D1","4h","IFN_single_producer","KO"
"38346","2352.95043945312","284.332672119141","D1","4h","IFN_single_producer","KO"
"38347","2592.35961914062","170.627899169922","D1","4h","IFN_single_producer","KO"
"38348","1848.11572265625","194.457458496094","D1","4h","IFN_single_producer","KO"
"38349","28584.849609375","365.014526367188","D1","4h","IFN_single_producer","KO"
"38350","2453.28149414062","249.499496459961","D1","4h","IFN_single_producer","KO"
"38351","9541.525390625","144.922058105469","D1","4h","IFN_single_producer","KO"
"38352","8101.67333984375","211.699264526367","D1","4h","IFN_single_producer","KO"
"38353","7354.7265625","200.096817016602","D1","4h","IFN_single_producer","KO"
"38354","15110.6669921875","246.666015625","D1","4h","IFN_single_producer","KO"
"38355","12385.9658203125","128.012420654297","D1","4h","IFN_single_producer","KO"
"38356","5540.337890625","184.809417724609","D1","4h","IFN_single_producer","KO"
"38357","3642.21337890625","6.61283397674561","D1","4h","IFN_single_producer","KO"
"38358","1860.58874511719","220.29833984375","D1","4h","IFN_single_producer","KO"
"38359","17704.85546875","134.866241455078","D1","4h","IFN_single_producer","KO"
"38360","5170.083984375","63.4034576416016","D1","4h","IFN_single_producer","KO"
"38361","10638.8203125","178.454956054688","D1","4h","IFN_single_producer","KO"
"38362","3761.56787109375","235.744903564453","D1","4h","IFN_single_producer","KO"
"38363","1815.33129882812","126.284774780273","D1","4h","IFN_single_producer","KO"
"38364","2040.85949707031","292.135650634766","D1","4h","IFN_single_producer","KO"
"38365","2137.59838867188","195.535369873047","D1","4h","IFN_single_producer","KO"
"38366","9930.943359375","177.726806640625","D1","4h","IFN_single_producer","KO"
"38367","11084.447265625","120.057228088379","D1","4h","IFN_single_producer","KO"
"38368","14797.0361328125","105.267440795898","D1","4h","IFN_single_producer","KO"
"38369","15833.6298828125","121.310989379883","D1","4h","IFN_single_producer","KO"
"38370","1965.82104492188","249.340454101562","D1","4h","IFN_single_producer","KO"
"38371","2460.4072265625","156.695190429688","D1","4h","IFN_single_producer","KO"
"38372","2184.95288085938","170.327087402344","D1","4h","IFN_single_producer","KO"
"38373","1836.13366699219","322.51171875","D1","4h","IFN_single_producer","KO"
"38374","3860.67626953125","109.497093200684","D1","4h","IFN_single_producer","KO"
"38375","11201.841796875","344.961334228516","D1","4h","IFN_single_producer","KO"
"38376","1785.99072265625","197.415786743164","D1","4h","IFN_single_producer","KO"
"38377","3150.63696289062","13.6853361129761","D1","4h","IFN_single_producer","KO"
"38378","8801.4462890625","248.45964050293","D1","4h","IFN_single_producer","KO"
"38379","5052.5986328125","120.575538635254","D1","4h","IFN_single_producer","KO"
"38380","2581.08618164062","204.760604858398","D1","4h","IFN_single_producer","KO"
"38381","8294.6455078125","383.744598388672","D1","4h","IFN_single_producer","KO"
"38382","1593.37219238281","62.6782493591309","D1","4h","IFN_single_producer","KO"
"38383","29742.65234375","188.292922973633","D1","4h","IFN_single_producer","KO"
"38384","3573.2998046875","203.045700073242","D1","4h","IFN_single_producer","KO"
"38385","2983.63208007812","72.9991989135742","D1","4h","IFN_single_producer","KO"
"38386","7196.79443359375","256.950805664062","D1","4h","IFN_single_producer","KO"
"38387","1929.82189941406","151.928237915039","D1","4h","IFN_single_producer","KO"
"38388","15872.84375","403.484375","D1","4h","IFN_single_producer","KO"
"38389","34972.11328125","373.424896240234","D1","4h","IFN_single_producer","KO"
"38390","41339.12890625","198.839691162109","D1","4h","IFN_single_producer","KO"
"38391","2324.23779296875","193.917938232422","D1","4h","IFN_single_producer","KO"
"38392","5810.63134765625","159.162689208984","D1","4h","IFN_single_producer","KO"
"38393","8172.3955078125","157.498611450195","D1","4h","IFN_single_producer","KO"
"38394","6075.73876953125","282.651153564453","D1","4h","IFN_single_producer","KO"
"38395","1973.91186523438","275.458404541016","D1","4h","IFN_single_producer","KO"
"38396","20210.1171875","465.078491210938","D1","4h","IFN_single_producer","KO"
"38397","23853.453125","62.7056007385254","D1","4h","IFN_single_producer","KO"
"38398","17007.330078125","296.457855224609","D1","4h","IFN_single_producer","KO"
"38399","1601.75146484375","127.098541259766","D1","4h","IFN_single_producer","KO"
"38400","1935.87817382812","320.989379882812","D1","4h","IFN_single_producer","KO"
"38401","33108.16015625","46.7648963928223","D1","4h","IFN_single_producer","KO"
"38402","1920.23596191406","160.771469116211","D1","4h","IFN_single_producer","KO"
"38403","7674.45263671875","225.133880615234","D1","4h","IFN_single_producer","KO"
"38404","6449.15478515625","216.060333251953","D1","4h","IFN_single_producer","KO"
"38405","7063.09130859375","185.07975769043","D1","4h","IFN_single_producer","KO"
"38406","5343.07373046875","139.531036376953","D1","4h","IFN_single_producer","KO"
"38407","24876.69140625","98.9966049194336","D1","4h","IFN_single_producer","KO"
"38408","8370.88671875","125.662086486816","D1","4h","IFN_single_producer","KO"
"38409","9054.1953125","274.250915527344","D1","4h","IFN_single_producer","KO"
"38410","6716.53955078125","172.126846313477","D1","4h","IFN_single_producer","KO"
"38411","7784.1865234375","158.009536743164","D1","4h","IFN_single_producer","KO"
"38412","1609.04467773438","456.691162109375","D1","4h","IFN_single_producer","KO"
"38413","12938.734375","412.508819580078","D1","4h","IFN_single_producer","KO"
"38414","1624.11499023438","167.12532043457","D2","0h","IFN_single_producer","KO"
"38415","1745.57067871094","-23.9981460571289","D2","0h","IFN_single_producer","KO"
"38416","1593.2197265625","249.229385375977","D2","0h","IFN_single_producer","KO"
"38417","1754.9619140625","270.183013916016","D2","0h","IFN_single_producer","KO"
"38418","1616.21948242188","77.9662704467773","D2","0h","IFN_single_producer","KO"
"38419","1632.67431640625","207.557876586914","D2","0h","IFN_single_producer","KO"
"38420","1775.36303710938","402.601196289062","D2","0h","IFN_single_producer","KO"
"38421","1611.10363769531","248.980987548828","D2","0h","IFN_single_producer","KO"
"38422","1632.70056152344","262.323669433594","D2","0h","IFN_single_producer","KO"
"38423","1681.6630859375","335.516662597656","D2","0h","IFN_single_producer","KO"
"38424","2357.8349609375","315.723297119141","D2","0h","IFN_single_producer","KO"
"38425","1687.83654785156","253.02033996582","D2","0h","IFN_single_producer","KO"
"38426","1776.63061523438","437.191497802734","D2","0h","IFN_single_producer","KO"
"38427","1660.48791503906","249.797744750977","D2","0h","IFN_single_producer","KO"
"38428","2034.57983398438","275.852661132812","D2","0h","IFN_single_producer","KO"
"38429","1612.7919921875","331.422943115234","D2","0h","IFN_single_producer","KO"
"38430","1613.59582519531","266.611114501953","D2","0h","IFN_single_producer","KO"
"38431","1616.82092285156","173.68034362793","D2","0h","IFN_single_producer","KO"
"38432","1991.23840332031","266.767364501953","D2","0h","IFN_single_producer","KO"
"38433","1682.04748535156","198.585006713867","D2","0h","IFN_single_producer","KO"
"38434","1630.70300292969","349.768981933594","D2","0h","IFN_single_producer","KO"
"38435","1604.43505859375","226.501388549805","D2","0h","IFN_single_producer","KO"
"38436","1734.75219726562","231.37483215332","D2","0h","IFN_single_producer","KO"
"38437","1685.35388183594","281.460052490234","D2","0h","IFN_single_producer","KO"
"38438","1618.78845214844","428.289154052734","D2","0h","IFN_single_producer","KO"
"38439","2554.1435546875","252.502166748047","D2","0h","IFN_single_producer","KO"
"38440","1684.07641601562","308.907684326172","D2","0h","IFN_single_producer","KO"
"38441","1616.25830078125","322.248321533203","D2","0h","IFN_single_producer","KO"
"38442","1632.11157226562","284.095825195312","D2","0h","IFN_single_producer","KO"
"38443","1858.87194824219","335.562927246094","D2","0h","IFN_single_producer","KO"
"38444","1660.21459960938","172.450347900391","D2","0h","IFN_single_producer","KO"
"38445","1601.05712890625","457.978118896484","D2","0h","IFN_single_producer","KO"
"38446","1877.93920898438","314.785675048828","D2","0h","IFN_single_producer","KO"
"38447","1800.8232421875","219.400741577148","D2","0h","IFN_single_producer","KO"
"38448","1665.44165039062","171.210876464844","D2","0h","IFN_single_producer","KO"
"38449","1699.70581054688","447.523529052734","D2","0h","IFN_single_producer","KO"
"38450","3184.9404296875","173.984817504883","D2","0h","IFN_single_producer","KO"
"38451","1776.65686035156","191.844451904297","D2","0h","IFN_single_producer","KO"
"38452","1616.70556640625","220.765243530273","D2","0h","IFN_single_producer","KO"
"38453","1599.61462402344","242.402328491211","D2","0h","IFN_single_producer","KO"
"38454","1600.41674804688","94.0083160400391","D2","0h","IFN_single_producer","KO"
"38455","1784.29772949219","247.960205078125","D2","0h","IFN_single_producer","KO"
"38456","2220.83837890625","266.405883789062","D2","0h","IFN_single_producer","KO"
"38457","1600.63305664062","158.708068847656","D2","0h","IFN_single_producer","KO"
"38458","1633.54016113281","358.435333251953","D2","0h","IFN_single_producer","KO"
"38459","1623.52319335938","141.492645263672","D2","0h","IFN_single_producer","KO"
"38460","1682.380859375","347.968048095703","D2","0h","IFN_single_producer","KO"
"38461","1614.21203613281","383.429901123047","D2","0h","IFN_single_producer","KO"
"38462","1602.72045898438","317.348541259766","D2","0h","IFN_single_producer","KO"
"38463","1705.60192871094","324.465209960938","D2","0h","IFN_single_producer","KO"
"38464","1768.36755371094","433.448913574219","D2","0h","IFN_single_producer","KO"
"38465","1677.2265625","130.625198364258","D2","0h","IFN_single_producer","KO"
"38466","2343.34619140625","260.897064208984","D2","0h","IFN_single_producer","KO"
"38467","1750.73486328125","215.408737182617","D2","0h","IFN_single_producer","KO"
"38468","1849.79406738281","362.919769287109","D2","0h","IFN_single_producer","KO"
"38469","1844.84558105469","140.325424194336","D2","0h","IFN_single_producer","KO"
"38470","1592.95471191406","254.167251586914","D2","0h","IFN_single_producer","KO"
"38471","2526.15600585938","401.089569091797","D2","0h","IFN_single_producer","KO"
"38472","1673.83129882812","365.557067871094","D2","0h","IFN_single_producer","KO"
"38473","1675.60571289062","298.741821289062","D2","0h","IFN_single_producer","KO"
"38474","1646.15747070312","295.409027099609","D2","0h","IFN_single_producer","KO"
"38475","1636.80261230469","438.102661132812","D2","0h","IFN_single_producer","KO"
"38476","1605.03186035156","251.202819824219","D2","0h","IFN_single_producer","KO"
"38477","1728.47387695312","190.877777099609","D2","0h","IFN_single_producer","KO"
"38478","1708.67785644531","273.444091796875","D2","0h","IFN_single_producer","KO"
"38479","1792.14770507812","274.185546875","D2","0h","IFN_single_producer","KO"
"38480","1604.59130859375","267.236297607422","D2","0h","IFN_single_producer","KO"
"38481","1618.50659179688","304.691619873047","D2","0h","IFN_single_producer","KO"
"38482","2065.50439453125","344.025604248047","D2","0h","IFN_single_producer","KO"
