"","ID","N_nascent_Ts_1","N_nascent_Ts_2"
"8487","D3_4HCD3CD28_01_Cell_CP_9_TNF",NA,NA
"8488","D3_4HCD3CD28_02_Cell_CP_10_TNF",NA,NA
"8489","D3_4HCD3CD28_02_Cell_CP_11_TNF",NA,NA
"8490","D3_4HCD3CD28_02_Cell_CP_12_TNF",NA,NA
"8491","D3_4HCD3CD28_02_Cell_CP_13_TNF",NA,NA
"8492","D3_4HCD3CD28_02_Cell_CP_14_TNF",NA,NA
"8493","D3_4HCD3CD28_02_Cell_CP_15_TNF",2,NA
"8494","D3_4HCD3CD28_02_Cell_CP_16_TNF",NA,NA
"8495","D3_4HCD3CD28_02_Cell_CP_17_TNF",NA,NA
"8496","D3_4HCD3CD28_02_Cell_CP_19_TNF",NA,NA
"8497","D3_4HCD3CD28_02_Cell_CP_21_TNF",NA,NA
"8498","D3_4HCD3CD28_02_Cell_CP_22_TNF",NA,NA
"8499","D3_4HCD3CD28_02_Cell_CP_24_TNF",NA,NA
"8500","D3_4HCD3CD28_02_Cell_CP_25_TNF",NA,NA
"8501","D3_4HCD3CD28_02_Cell_CP_27_TNF",NA,NA
"8502","D3_4HCD3CD28_02_Cell_CP_28_TNF",NA,NA
"8503","D3_4HCD3CD28_02_Cell_CP_29_TNF",NA,NA
"8504","D3_4HCD3CD28_02_Cell_CP_30_TNF",NA,NA
"8505","D3_4HCD3CD28_02_Cell_CP_31_TNF",NA,NA
"8506","D3_4HCD3CD28_02_Cell_CP_32_TNF",NA,NA
"8507","D3_4HCD3CD28_02_Cell_CP_33_TNF",NA,NA
"8508","D3_4HCD3CD28_02_Cell_CP_36_TNF",NA,NA
"8509","D3_4HCD3CD28_02_Cell_CP_37_TNF",NA,NA
"8510","D3_4HCD3CD28_02_Cell_CP_38_TNF",NA,NA
"8511","D3_4HCD3CD28_02_Cell_CP_39_TNF",NA,NA
"8512","D3_4HCD3CD28_02_Cell_CP_4_TNF",NA,NA
"8513","D3_4HCD3CD28_02_Cell_CP_40_TNF",NA,NA
"8514","D3_4HCD3CD28_02_Cell_CP_41_TNF",NA,NA
"8515","D3_4HCD3CD28_02_Cell_CP_42_TNF",NA,NA
"8516","D3_4HCD3CD28_02_Cell_CP_45_TNF",NA,NA
"8517","D3_4HCD3CD28_02_Cell_CP_47_TNF",NA,NA
"8518","D3_4HCD3CD28_02_Cell_CP_5_TNF",NA,NA
"8519","D3_4HCD3CD28_02_Cell_CP_6_TNF",NA,NA
"8520","D3_4HCD3CD28_02_Cell_CP_7_TNF",4,6
"8521","D3_4HCD3CD28_02_Cell_CP_9_TNF",NA,NA
"8522","D3_4HCD3CD28_03_Cell_CP_10_TNF",NA,NA
"8523","D3_4HCD3CD28_03_Cell_CP_11_TNF",NA,NA
"8524","D3_4HCD3CD28_03_Cell_CP_12_TNF",NA,NA
"8525","D3_4HCD3CD28_03_Cell_CP_13_TNF",NA,NA
"8526","D3_4HCD3CD28_03_Cell_CP_14_TNF",NA,NA
"8527","D3_4HCD3CD28_03_Cell_CP_15_TNF",NA,NA
"8528","D3_4HCD3CD28_03_Cell_CP_16_TNF",NA,NA
"8529","D3_4HCD3CD28_03_Cell_CP_17_TNF",4,NA
"8530","D3_4HCD3CD28_03_Cell_CP_18_TNF",NA,NA
"8531","D3_4HCD3CD28_03_Cell_CP_19_TNF",3,NA
"8532","D3_4HCD3CD28_03_Cell_CP_20_TNF",NA,NA
"8533","D3_4HCD3CD28_03_Cell_CP_21_TNF",2,NA
"8534","D3_4HCD3CD28_03_Cell_CP_22_TNF",NA,NA
"8535","D3_4HCD3CD28_03_Cell_CP_23_TNF",NA,NA
"8536","D3_4HCD3CD28_03_Cell_CP_24_TNF",NA,NA
"8537","D3_4HCD3CD28_03_Cell_CP_25_TNF",NA,NA
"8538","D3_4HCD3CD28_03_Cell_CP_26_TNF",NA,NA
"8539","D3_4HCD3CD28_03_Cell_CP_27_TNF",NA,NA
"8540","D3_4HCD3CD28_03_Cell_CP_28_TNF",NA,NA
"8541","D3_4HCD3CD28_03_Cell_CP_29_TNF",NA,NA
"8542","D3_4HCD3CD28_03_Cell_CP_30_TNF",NA,NA
"8543","D3_4HCD3CD28_03_Cell_CP_31_TNF",NA,NA
"8544","D3_4HCD3CD28_03_Cell_CP_32_TNF",NA,NA
"8545","D3_4HCD3CD28_03_Cell_CP_33_TNF",NA,NA
"8546","D3_4HCD3CD28_03_Cell_CP_34_TNF",NA,NA
"8547","D3_4HCD3CD28_03_Cell_CP_35_TNF",NA,NA
"8548","D3_4HCD3CD28_03_Cell_CP_37_TNF",NA,NA
"8549","D3_4HCD3CD28_03_Cell_CP_38_TNF",NA,NA
"8550","D3_4HCD3CD28_03_Cell_CP_39_TNF",NA,NA
"8551","D3_4HCD3CD28_03_Cell_CP_4_TNF",NA,NA
"8552","D3_4HCD3CD28_03_Cell_CP_40_TNF",NA,NA
"8553","D3_4HCD3CD28_03_Cell_CP_41_TNF",NA,NA
"8554","D3_4HCD3CD28_03_Cell_CP_42_TNF",NA,NA
"8555","D3_4HCD3CD28_03_Cell_CP_43_TNF",3,NA
"8556","D3_4HCD3CD28_03_Cell_CP_44_TNF",NA,NA
"8557","D3_4HCD3CD28_03_Cell_CP_46_TNF",NA,NA
"8558","D3_4HCD3CD28_03_Cell_CP_48_TNF",NA,NA
"8559","D3_4HCD3CD28_03_Cell_CP_49_TNF",NA,NA
"8560","D3_4HCD3CD28_03_Cell_CP_5_TNF",NA,NA
"8561","D3_4HCD3CD28_03_Cell_CP_50_TNF",NA,NA
"8562","D3_4HCD3CD28_03_Cell_CP_51_TNF",NA,NA
"8563","D3_4HCD3CD28_03_Cell_CP_52_TNF",NA,NA
"8564","D3_4HCD3CD28_03_Cell_CP_53_TNF",NA,NA
"8565","D3_4HCD3CD28_03_Cell_CP_54_TNF",NA,NA
"8566","D3_4HCD3CD28_03_Cell_CP_55_TNF",NA,NA
"8567","D3_4HCD3CD28_03_Cell_CP_56_TNF",NA,NA
"8568","D3_4HCD3CD28_03_Cell_CP_57_TNF",NA,NA
"8569","D3_4HCD3CD28_03_Cell_CP_6_TNF",NA,NA
"8570","D3_4HCD3CD28_03_Cell_CP_9_TNF",5,NA
"8571","D3_4HCD3CD28_04_Cell_CP_11_TNF",NA,NA
"8572","D3_4HCD3CD28_04_Cell_CP_12_TNF",NA,NA
"8573","D3_4HCD3CD28_04_Cell_CP_13_TNF",4,3
"8574","D3_4HCD3CD28_04_Cell_CP_14_TNF",NA,NA
"8575","D3_4HCD3CD28_04_Cell_CP_15_TNF",NA,NA
"8576","D3_4HCD3CD28_04_Cell_CP_16_TNF",NA,NA
"8577","D3_4HCD3CD28_04_Cell_CP_17_TNF",NA,NA
"8578","D3_4HCD3CD28_04_Cell_CP_18_TNF",NA,NA
"8579","D3_4HCD3CD28_04_Cell_CP_19_TNF",NA,NA
"8580","D3_4HCD3CD28_04_Cell_CP_20_TNF",NA,NA
"8581","D3_4HCD3CD28_04_Cell_CP_22_TNF",NA,NA
"8582","D3_4HCD3CD28_04_Cell_CP_23_TNF",NA,NA
"8583","D3_4HCD3CD28_04_Cell_CP_24_TNF",NA,NA
"8584","D3_4HCD3CD28_04_Cell_CP_25_TNF",NA,NA
"8585","D3_4HCD3CD28_04_Cell_CP_26_TNF",NA,NA
"8586","D3_4HCD3CD28_04_Cell_CP_27_TNF",NA,NA
"8587","D3_4HCD3CD28_04_Cell_CP_28_TNF",NA,NA
"8588","D3_4HCD3CD28_04_Cell_CP_3_TNF",NA,NA
"8589","D3_4HCD3CD28_04_Cell_CP_30_TNF",NA,NA
"8590","D3_4HCD3CD28_04_Cell_CP_31_TNF",6,NA
"8591","D3_4HCD3CD28_04_Cell_CP_32_TNF",NA,NA
"8592","D3_4HCD3CD28_04_Cell_CP_33_TNF",NA,NA
"8593","D3_4HCD3CD28_04_Cell_CP_34_TNF",NA,NA
"8594","D3_4HCD3CD28_04_Cell_CP_35_TNF",NA,NA
"8595","D3_4HCD3CD28_04_Cell_CP_36_TNF",NA,NA
"8596","D3_4HCD3CD28_04_Cell_CP_37_TNF",NA,NA
"8597","D3_4HCD3CD28_04_Cell_CP_38_TNF",NA,NA
"8598","D3_4HCD3CD28_04_Cell_CP_39_TNF",NA,NA
"8599","D3_4HCD3CD28_04_Cell_CP_4_TNF",NA,NA
"8600","D3_4HCD3CD28_04_Cell_CP_42_TNF",NA,NA
"8601","D3_4HCD3CD28_04_Cell_CP_44_TNF",NA,NA
"8602","D3_4HCD3CD28_04_Cell_CP_5_TNF",NA,NA
"8603","D3_4HCD3CD28_04_Cell_CP_6_TNF",2,NA
"8604","D3_4HCD3CD28_04_Cell_CP_7_TNF",NA,NA
"8605","D3_4HCD3CD28_04_Cell_CP_8_TNF",NA,NA
"8606","D3_4HCD3CD28_05_Cell_CP_1_TNF",NA,NA
"8607","D3_4HCD3CD28_05_Cell_CP_10_TNF",NA,NA
"8608","D3_4HCD3CD28_05_Cell_CP_11_TNF",NA,NA
"8609","D3_4HCD3CD28_05_Cell_CP_12_TNF",NA,NA
"8610","D3_4HCD3CD28_05_Cell_CP_13_TNF",NA,NA
"8611","D3_4HCD3CD28_05_Cell_CP_14_TNF",NA,NA
"8612","D3_4HCD3CD28_05_Cell_CP_15_TNF",2,7
"8613","D3_4HCD3CD28_05_Cell_CP_16_TNF",NA,NA
"8614","D3_4HCD3CD28_05_Cell_CP_17_TNF",NA,NA
"8615","D3_4HCD3CD28_05_Cell_CP_18_TNF",NA,NA
"8616","D3_4HCD3CD28_05_Cell_CP_19_TNF",NA,NA
"8617","D3_4HCD3CD28_05_Cell_CP_2_TNF",NA,NA
"8618","D3_4HCD3CD28_05_Cell_CP_21_TNF",NA,NA
"8619","D3_4HCD3CD28_05_Cell_CP_22_TNF",NA,NA
"8620","D3_4HCD3CD28_05_Cell_CP_23_TNF",3,NA
"8621","D3_4HCD3CD28_05_Cell_CP_24_TNF",4,NA
"8622","D3_4HCD3CD28_05_Cell_CP_26_TNF",NA,NA
"8623","D3_4HCD3CD28_05_Cell_CP_27_TNF",NA,NA
"8624","D3_4HCD3CD28_05_Cell_CP_28_TNF",NA,NA
"8625","D3_4HCD3CD28_05_Cell_CP_29_TNF",NA,NA
"8626","D3_4HCD3CD28_05_Cell_CP_3_TNF",NA,NA
"8627","D3_4HCD3CD28_05_Cell_CP_30_TNF",NA,NA
"8628","D3_4HCD3CD28_05_Cell_CP_31_TNF",NA,NA
"8629","D3_4HCD3CD28_05_Cell_CP_34_TNF",NA,NA
"8630","D3_4HCD3CD28_05_Cell_CP_35_TNF",NA,NA
"8631","D3_4HCD3CD28_05_Cell_CP_36_TNF",NA,NA
"8632","D3_4HCD3CD28_05_Cell_CP_37_TNF",NA,NA
"8633","D3_4HCD3CD28_05_Cell_CP_38_TNF",NA,NA
"8634","D3_4HCD3CD28_05_Cell_CP_4_TNF",NA,NA
"8635","D3_4HCD3CD28_05_Cell_CP_5_TNF",3,NA
"8636","D3_4HCD3CD28_05_Cell_CP_6_TNF",NA,NA
"8637","D3_4HCD3CD28_05_Cell_CP_7_TNF",NA,NA
"8638","D3_4HCD3CD28_05_Cell_CP_8_TNF",NA,NA
"8639","D3_4HCD3CD28_05_Cell_CP_9_TNF",NA,NA
"8640","D3_4HCD3CD28_06_Cell_CP_10_TNF",NA,NA
"8641","D3_4HCD3CD28_06_Cell_CP_12_TNF",NA,NA
"8642","D3_4HCD3CD28_06_Cell_CP_13_TNF",NA,NA
"8643","D3_4HCD3CD28_06_Cell_CP_14_TNF",NA,NA
"8644","D3_4HCD3CD28_06_Cell_CP_15_TNF",NA,NA
"8645","D3_4HCD3CD28_06_Cell_CP_16_TNF",NA,NA
"8646","D3_4HCD3CD28_06_Cell_CP_17_TNF",NA,NA
"8647","D3_4HCD3CD28_06_Cell_CP_18_TNF",NA,NA
"8648","D3_4HCD3CD28_06_Cell_CP_19_TNF",NA,NA
"8649","D3_4HCD3CD28_06_Cell_CP_20_TNF",NA,NA
"8650","D3_4HCD3CD28_06_Cell_CP_21_TNF",NA,NA
"8651","D3_4HCD3CD28_06_Cell_CP_22_TNF",NA,NA
"8652","D3_4HCD3CD28_06_Cell_CP_23_TNF",NA,NA
"8653","D3_4HCD3CD28_06_Cell_CP_24_TNF",NA,NA
"8654","D3_4HCD3CD28_06_Cell_CP_25_TNF",NA,NA
"8655","D3_4HCD3CD28_06_Cell_CP_26_TNF",NA,NA
"8656","D3_4HCD3CD28_06_Cell_CP_28_TNF",NA,NA
"8657","D3_4HCD3CD28_06_Cell_CP_29_TNF",NA,NA
"8658","D3_4HCD3CD28_06_Cell_CP_30_TNF",NA,NA
"8659","D3_4HCD3CD28_06_Cell_CP_31_TNF",NA,NA
"8660","D3_4HCD3CD28_06_Cell_CP_33_TNF",NA,NA
"8661","D3_4HCD3CD28_06_Cell_CP_34_TNF",4,NA
"8662","D3_4HCD3CD28_06_Cell_CP_35_TNF",NA,NA
"8663","D3_4HCD3CD28_06_Cell_CP_36_TNF",NA,NA
"8664","D3_4HCD3CD28_06_Cell_CP_4_TNF",NA,NA
"8665","D3_4HCD3CD28_06_Cell_CP_40_TNF",NA,NA
"8666","D3_4HCD3CD28_06_Cell_CP_41_TNF",4,NA
"8667","D3_4HCD3CD28_06_Cell_CP_42_TNF",NA,NA
"8668","D3_4HCD3CD28_06_Cell_CP_43_TNF",NA,NA
"8669","D3_4HCD3CD28_06_Cell_CP_44_TNF",3,NA
"8670","D3_4HCD3CD28_06_Cell_CP_45_TNF",NA,NA
"8671","D3_4HCD3CD28_06_Cell_CP_46_TNF",NA,NA
"8672","D3_4HCD3CD28_06_Cell_CP_47_TNF",NA,NA
"8673","D3_4HCD3CD28_06_Cell_CP_48_TNF",NA,NA
"8674","D3_4HCD3CD28_06_Cell_CP_49_TNF",NA,NA
"8675","D3_4HCD3CD28_06_Cell_CP_5_TNF",NA,NA
"8676","D3_4HCD3CD28_06_Cell_CP_51_TNF",NA,NA
"8677","D3_4HCD3CD28_06_Cell_CP_52_TNF",NA,NA
"8678","D3_4HCD3CD28_06_Cell_CP_6_TNF",4,3
"8679","D3_4HCD3CD28_06_Cell_CP_7_TNF",NA,NA
"8680","D3_4HCD3CD28_06_Cell_CP_9_TNF",8,6
"8681","D3_4HCD3CD28_07_Cell_CP_10_TNF",NA,NA
"8682","D3_4HCD3CD28_07_Cell_CP_11_TNF",NA,NA
"8683","D3_4HCD3CD28_07_Cell_CP_12_TNF",NA,NA
"8684","D3_4HCD3CD28_07_Cell_CP_13_TNF",NA,NA
"8685","D3_4HCD3CD28_07_Cell_CP_14_TNF",NA,NA
"8686","D3_4HCD3CD28_07_Cell_CP_16_TNF",NA,NA
"8687","D3_4HCD3CD28_07_Cell_CP_17_TNF",2,NA
"8688","D3_4HCD3CD28_07_Cell_CP_18_TNF",NA,NA
"8689","D3_4HCD3CD28_07_Cell_CP_19_TNF",NA,NA
"8690","D3_4HCD3CD28_07_Cell_CP_21_TNF",NA,NA
"8691","D3_4HCD3CD28_07_Cell_CP_23_TNF",NA,NA
"8692","D3_4HCD3CD28_07_Cell_CP_24_TNF",NA,NA
"8693","D3_4HCD3CD28_07_Cell_CP_25_TNF",NA,NA
"8694","D3_4HCD3CD28_07_Cell_CP_26_TNF",7,4
"8695","D3_4HCD3CD28_07_Cell_CP_27_TNF",NA,NA
"8696","D3_4HCD3CD28_07_Cell_CP_28_TNF",NA,NA
"8697","D3_4HCD3CD28_07_Cell_CP_29_TNF",NA,NA
"8698","D3_4HCD3CD28_07_Cell_CP_30_TNF",NA,NA
"8699","D3_4HCD3CD28_07_Cell_CP_31_TNF",5,NA
"8700","D3_4HCD3CD28_07_Cell_CP_32_TNF",NA,NA
"8701","D3_4HCD3CD28_07_Cell_CP_33_TNF",NA,NA
"8702","D3_4HCD3CD28_07_Cell_CP_34_TNF",NA,NA
"8703","D3_4HCD3CD28_07_Cell_CP_35_TNF",NA,NA
"8704","D3_4HCD3CD28_07_Cell_CP_4_TNF",NA,NA
"8705","D3_4HCD3CD28_07_Cell_CP_5_TNF",NA,NA
"8706","D3_4HCD3CD28_07_Cell_CP_6_TNF",NA,NA
"8707","D3_4HCD3CD28_07_Cell_CP_8_TNF",NA,NA
"8708","D3_4HCD3CD28_07_Cell_CP_9_TNF",6,NA
"8709","D3_6HCD3CD28_01_Cell_CP_10_TNF",NA,NA
"8710","D3_6HCD3CD28_01_Cell_CP_100_TNF",NA,NA
"8711","D3_6HCD3CD28_01_Cell_CP_101_TNF",NA,NA
"8712","D3_6HCD3CD28_01_Cell_CP_102_TNF",3,NA
"8713","D3_6HCD3CD28_01_Cell_CP_103_TNF",4,NA
"8714","D3_6HCD3CD28_01_Cell_CP_104_TNF",NA,NA
"8715","D3_6HCD3CD28_01_Cell_CP_105_TNF",NA,NA
"8716","D3_6HCD3CD28_01_Cell_CP_106_TNF",NA,NA
"8717","D3_6HCD3CD28_01_Cell_CP_108_TNF",NA,NA
"8718","D3_6HCD3CD28_01_Cell_CP_109_TNF",NA,NA
"8719","D3_6HCD3CD28_01_Cell_CP_11_TNF",NA,NA
"8720","D3_6HCD3CD28_01_Cell_CP_111_TNF",NA,NA
"8721","D3_6HCD3CD28_01_Cell_CP_112_TNF",NA,NA
"8722","D3_6HCD3CD28_01_Cell_CP_113_TNF",NA,NA
"8723","D3_6HCD3CD28_01_Cell_CP_114_TNF",NA,NA
"8724","D3_6HCD3CD28_01_Cell_CP_115_TNF",NA,NA
"8725","D3_6HCD3CD28_01_Cell_CP_116_TNF",NA,NA
"8726","D3_6HCD3CD28_01_Cell_CP_117_TNF",NA,NA
"8727","D3_6HCD3CD28_01_Cell_CP_118_TNF",NA,NA
"8728","D3_6HCD3CD28_01_Cell_CP_13_TNF",NA,NA
"8729","D3_6HCD3CD28_01_Cell_CP_14_TNF",NA,NA
"8730","D3_6HCD3CD28_01_Cell_CP_16_TNF",NA,NA
"8731","D3_6HCD3CD28_01_Cell_CP_18_TNF",NA,NA
"8732","D3_6HCD3CD28_01_Cell_CP_19_TNF",NA,NA
"8733","D3_6HCD3CD28_01_Cell_CP_20_TNF",NA,NA
"8734","D3_6HCD3CD28_01_Cell_CP_21_TNF",NA,NA
"8735","D3_6HCD3CD28_01_Cell_CP_22_TNF",4,NA
"8736","D3_6HCD3CD28_01_Cell_CP_23_TNF",NA,NA
"8737","D3_6HCD3CD28_01_Cell_CP_24_TNF",NA,NA
"8738","D3_6HCD3CD28_01_Cell_CP_25_TNF",NA,NA
"8739","D3_6HCD3CD28_01_Cell_CP_26_TNF",NA,NA
"8740","D3_6HCD3CD28_01_Cell_CP_27_TNF",NA,NA
"8741","D3_6HCD3CD28_01_Cell_CP_28_TNF",NA,NA
"8742","D3_6HCD3CD28_01_Cell_CP_29_TNF",NA,NA
"8743","D3_6HCD3CD28_01_Cell_CP_30_TNF",NA,NA
"8744","D3_6HCD3CD28_01_Cell_CP_31_TNF",NA,NA
"8745","D3_6HCD3CD28_01_Cell_CP_32_TNF",NA,NA
"8746","D3_6HCD3CD28_01_Cell_CP_33_TNF",NA,NA
"8747","D3_6HCD3CD28_01_Cell_CP_35_TNF",NA,NA
"8748","D3_6HCD3CD28_01_Cell_CP_36_TNF",NA,NA
"8749","D3_6HCD3CD28_01_Cell_CP_38_TNF",NA,NA
"8750","D3_6HCD3CD28_01_Cell_CP_39_TNF",NA,NA
"8751","D3_6HCD3CD28_01_Cell_CP_40_TNF",NA,NA
"8752","D3_6HCD3CD28_01_Cell_CP_41_TNF",NA,NA
"8753","D3_6HCD3CD28_01_Cell_CP_42_TNF",NA,NA
"8754","D3_6HCD3CD28_01_Cell_CP_43_TNF",NA,NA
"8755","D3_6HCD3CD28_01_Cell_CP_44_TNF",NA,NA
"8756","D3_6HCD3CD28_01_Cell_CP_45_TNF",NA,NA
"8757","D3_6HCD3CD28_01_Cell_CP_46_TNF",NA,NA
"8758","D3_6HCD3CD28_01_Cell_CP_47_TNF",3,NA
"8759","D3_6HCD3CD28_01_Cell_CP_49_TNF",NA,NA
"8760","D3_6HCD3CD28_01_Cell_CP_51_TNF",NA,NA
"8761","D3_6HCD3CD28_01_Cell_CP_52_TNF",NA,NA
"8762","D3_6HCD3CD28_01_Cell_CP_53_TNF",NA,NA
"8763","D3_6HCD3CD28_01_Cell_CP_54_TNF",4,3
"8764","D3_6HCD3CD28_01_Cell_CP_55_TNF",NA,NA
"8765","D3_6HCD3CD28_01_Cell_CP_56_TNF",NA,NA
"8766","D3_6HCD3CD28_01_Cell_CP_58_TNF",NA,NA
"8767","D3_6HCD3CD28_01_Cell_CP_59_TNF",NA,NA
"8768","D3_6HCD3CD28_01_Cell_CP_60_TNF",NA,NA
"8769","D3_6HCD3CD28_01_Cell_CP_61_TNF",NA,NA
"8770","D3_6HCD3CD28_01_Cell_CP_63_TNF",NA,NA
"8771","D3_6HCD3CD28_01_Cell_CP_64_TNF",NA,NA
"8772","D3_6HCD3CD28_01_Cell_CP_65_TNF",NA,NA
"8773","D3_6HCD3CD28_01_Cell_CP_66_TNF",NA,NA
"8774","D3_6HCD3CD28_01_Cell_CP_67_TNF",NA,NA
"8775","D3_6HCD3CD28_01_Cell_CP_68_TNF",NA,NA
"8776","D3_6HCD3CD28_01_Cell_CP_69_TNF",NA,NA
"8777","D3_6HCD3CD28_01_Cell_CP_70_TNF",NA,NA
"8778","D3_6HCD3CD28_01_Cell_CP_71_TNF",NA,NA
"8779","D3_6HCD3CD28_01_Cell_CP_72_TNF",NA,NA
"8780","D3_6HCD3CD28_01_Cell_CP_73_TNF",NA,NA
"8781","D3_6HCD3CD28_01_Cell_CP_74_TNF",NA,NA
"8782","D3_6HCD3CD28_01_Cell_CP_75_TNF",NA,NA
"8783","D3_6HCD3CD28_01_Cell_CP_77_TNF",NA,NA
"8784","D3_6HCD3CD28_01_Cell_CP_78_TNF",NA,NA
"8785","D3_6HCD3CD28_01_Cell_CP_79_TNF",NA,NA
"8786","D3_6HCD3CD28_01_Cell_CP_80_TNF",NA,NA
"8787","D3_6HCD3CD28_01_Cell_CP_82_TNF",NA,NA
"8788","D3_6HCD3CD28_01_Cell_CP_83_TNF",NA,NA
"8789","D3_6HCD3CD28_01_Cell_CP_84_TNF",NA,NA
"8790","D3_6HCD3CD28_01_Cell_CP_86_TNF",NA,NA
"8791","D3_6HCD3CD28_01_Cell_CP_88_TNF",NA,NA
"8792","D3_6HCD3CD28_01_Cell_CP_90_TNF",NA,NA
"8793","D3_6HCD3CD28_01_Cell_CP_91_TNF",NA,NA
"8794","D3_6HCD3CD28_01_Cell_CP_92_TNF",NA,NA
"8795","D3_6HCD3CD28_01_Cell_CP_93_TNF",NA,NA
"8796","D3_6HCD3CD28_01_Cell_CP_94_TNF",2,NA
"8797","D3_6HCD3CD28_01_Cell_CP_95_TNF",NA,NA
"8798","D3_6HCD3CD28_01_Cell_CP_97_TNF",NA,NA
"8799","D3_6HCD3CD28_01_Cell_CP_98_TNF",NA,NA
"8800","D3_6HCD3CD28_01_Cell_CP_99_TNF",NA,NA
"8801","D3_6HCD3CD28_02_Cell_CP_10_TNF",NA,NA
"8802","D3_6HCD3CD28_02_Cell_CP_100_TNF",NA,NA
"8803","D3_6HCD3CD28_02_Cell_CP_101_TNF",NA,NA
"8804","D3_6HCD3CD28_02_Cell_CP_102_TNF",NA,NA
"8805","D3_6HCD3CD28_02_Cell_CP_103_TNF",NA,NA
"8806","D3_6HCD3CD28_02_Cell_CP_104_TNF",6,NA
"8807","D3_6HCD3CD28_02_Cell_CP_105_TNF",NA,NA
"8808","D3_6HCD3CD28_02_Cell_CP_106_TNF",NA,NA
"8809","D3_6HCD3CD28_02_Cell_CP_107_TNF",NA,NA
"8810","D3_6HCD3CD28_02_Cell_CP_109_TNF",NA,NA
"8811","D3_6HCD3CD28_02_Cell_CP_11_TNF",NA,NA
"8812","D3_6HCD3CD28_02_Cell_CP_112_TNF",NA,NA
"8813","D3_6HCD3CD28_02_Cell_CP_113_TNF",NA,NA
"8814","D3_6HCD3CD28_02_Cell_CP_114_TNF",NA,NA
"8815","D3_6HCD3CD28_02_Cell_CP_115_TNF",NA,NA
"8816","D3_6HCD3CD28_02_Cell_CP_12_TNF",NA,NA
"8817","D3_6HCD3CD28_02_Cell_CP_13_TNF",NA,NA
"8818","D3_6HCD3CD28_02_Cell_CP_14_TNF",NA,NA
"8819","D3_6HCD3CD28_02_Cell_CP_15_TNF",NA,NA
"8820","D3_6HCD3CD28_02_Cell_CP_16_TNF",NA,NA
"8821","D3_6HCD3CD28_02_Cell_CP_18_TNF",NA,NA
"8822","D3_6HCD3CD28_02_Cell_CP_19_TNF",NA,NA
"8823","D3_6HCD3CD28_02_Cell_CP_20_TNF",NA,NA
"8824","D3_6HCD3CD28_02_Cell_CP_21_TNF",NA,NA
"8825","D3_6HCD3CD28_02_Cell_CP_22_TNF",NA,NA
"8826","D3_6HCD3CD28_02_Cell_CP_24_TNF",NA,NA
"8827","D3_6HCD3CD28_02_Cell_CP_25_TNF",NA,NA
"8828","D3_6HCD3CD28_02_Cell_CP_26_TNF",NA,NA
"8829","D3_6HCD3CD28_02_Cell_CP_28_TNF",NA,NA
"8830","D3_6HCD3CD28_02_Cell_CP_29_TNF",NA,NA
"8831","D3_6HCD3CD28_02_Cell_CP_30_TNF",NA,NA
"8832","D3_6HCD3CD28_02_Cell_CP_32_TNF",NA,NA
"8833","D3_6HCD3CD28_02_Cell_CP_33_TNF",NA,NA
"8834","D3_6HCD3CD28_02_Cell_CP_34_TNF",NA,NA
"8835","D3_6HCD3CD28_02_Cell_CP_35_TNF",NA,NA
"8836","D3_6HCD3CD28_02_Cell_CP_36_TNF",3,NA
"8837","D3_6HCD3CD28_02_Cell_CP_37_TNF",NA,NA
"8838","D3_6HCD3CD28_02_Cell_CP_38_TNF",5,4
"8839","D3_6HCD3CD28_02_Cell_CP_40_TNF",NA,NA
"8840","D3_6HCD3CD28_02_Cell_CP_41_TNF",NA,NA
"8841","D3_6HCD3CD28_02_Cell_CP_42_TNF",NA,NA
"8842","D3_6HCD3CD28_02_Cell_CP_43_TNF",NA,NA
"8843","D3_6HCD3CD28_02_Cell_CP_44_TNF",NA,NA
"8844","D3_6HCD3CD28_02_Cell_CP_45_TNF",NA,NA
"8845","D3_6HCD3CD28_02_Cell_CP_46_TNF",4,3
"8846","D3_6HCD3CD28_02_Cell_CP_47_TNF",NA,NA
"8847","D3_6HCD3CD28_02_Cell_CP_49_TNF",NA,NA
"8848","D3_6HCD3CD28_02_Cell_CP_51_TNF",3,NA
"8849","D3_6HCD3CD28_02_Cell_CP_53_TNF",NA,NA
"8850","D3_6HCD3CD28_02_Cell_CP_54_TNF",NA,NA
"8851","D3_6HCD3CD28_02_Cell_CP_55_TNF",NA,NA
"8852","D3_6HCD3CD28_02_Cell_CP_56_TNF",NA,NA
"8853","D3_6HCD3CD28_02_Cell_CP_57_TNF",NA,NA
"8854","D3_6HCD3CD28_02_Cell_CP_58_TNF",NA,NA
"8855","D3_6HCD3CD28_02_Cell_CP_59_TNF",NA,NA
"8856","D3_6HCD3CD28_02_Cell_CP_6_TNF",NA,NA
"8857","D3_6HCD3CD28_02_Cell_CP_61_TNF",NA,NA
"8858","D3_6HCD3CD28_02_Cell_CP_64_TNF",NA,NA
"8859","D3_6HCD3CD28_02_Cell_CP_66_TNF",NA,NA
"8860","D3_6HCD3CD28_02_Cell_CP_67_TNF",NA,NA
"8861","D3_6HCD3CD28_02_Cell_CP_68_TNF",3,NA
"8862","D3_6HCD3CD28_02_Cell_CP_69_TNF",NA,NA
"8863","D3_6HCD3CD28_02_Cell_CP_7_TNF",NA,NA
"8864","D3_6HCD3CD28_02_Cell_CP_72_TNF",NA,NA
